scenario,suite,seed,attack_type,attack_ratio,sensor_noise_level,sensors_per_group,alpha,beta,method,mae,rmse,median_absolute_error,p95_absolute_error,max_absolute_error
full_seed42_bias_0p3_noise0p5_s5_a0p2_b0p7,full,42,bias,0.3,0.5,5,0.2,0.7,crp,2.174659885600811,2.356179141633419,2.013286613602342,3.76211692078567,5.997694843123006
full_seed42_bias_0p3_noise0p5_s9_a0p2_b0p7,full,42,bias,0.3,0.5,9,0.2,0.7,fpr_owa,1.916841568192656,2.0046785074816147,1.8613825731378397,2.844760097137015,4.058840010850371
full_seed42_bias_0p3_noise0p5_s9_a0p2_b0p7,full,42,bias,0.3,0.5,9,0.2,0.7,crp,1.9403660153225988,2.0986590673675285,1.797789767961979,3.4196199390257838,4.907795615856146
full_seed42_bias_0p4_noise0p1_s13_a0p2_b0p7,full,42,bias,0.4,0.1,13,0.2,0.7,fpr_owa,1.5222458810462507,1.601131292949359,1.524244863832195,2.264640449960412,2.4271773397410685
full_seed42_bias_0p4_noise0p1_s13_a0p2_b0p7,full,42,bias,0.4,0.1,13,0.2,0.7,crp,1.4343493931477955,1.5323127561090348,1.422101549277992,2.3420012081714243,2.7557858592790665
full_seed42_bias_0p4_noise0p1_s5_a0p2_b0p7,full,42,bias,0.4,0.1,5,0.2,0.7,fpr_owa,2.3045336564327177,2.471398149836626,2.3478673089393656,3.8788769727516765,4.098232606103902
full_seed42_bias_0p4_noise0p1_s5_a0p2_b0p7,full,42,bias,0.4,0.1,5,0.2,0.7,crp,2.223949510925775,2.3944064711708575,2.1942081007189125,3.8992445645412435,4.477457830622888
full_seed42_bias_0p4_noise0p1_s9_a0p2_b0p7,full,42,bias,0.4,0.1,9,0.2,0.7,fpr_owa,2.2882989179550255,2.429456257701526,2.2636533973127504,3.6056287396968876,3.83893091644921
full_seed42_bias_0p4_noise0p1_s9_a0p2_b0p7,full,42,bias,0.4,0.1,9,0.2,0.7,crp,2.2817139473289823,2.4437260342766116,2.1821266589568253,3.6939950400733226,5.32402493338042
full_seed42_bias_0p4_noise0p25_s13_a0p2_b0p7,full,42,bias,0.4,0.25,13,0.2,0.7,fpr_owa,1.512169320992462,1.5985232896678137,1.5873364026092212,2.3316661074689335,2.5886269454551774
full_seed42_bias_0p4_noise0p25_s13_a0p2_b0p7,full,42,bias,0.4,0.25,13,0.2,0.7,crp,1.4470066565365778,1.5828591990140415,1.361294548280363,2.5498771372658937,4.098239612448671
full_seed42_bias_0p4_noise0p25_s5_a0p2_b0p7,full,42,bias,0.4,0.25,5,0.2,0.7,fpr_owa,2.290019921452979,2.449931958812031,2.2727147852403995,3.7849220341879652,4.171349114159853
full_seed42_bias_0p4_noise0p25_s5_a0p2_b0p7,full,42,bias,0.4,0.25,5,0.2,0.7,crp,2.216545927589843,2.388592933028653,2.072603960187477,3.8848794943821847,5.020517981540752
full_seed42_bias_0p4_noise0p25_s9_a0p2_b0p7,full,42,bias,0.4,0.25,9,0.2,0.7,fpr_owa,2.2775415247578366,2.4322899210155717,2.235008237733159,3.5802733525479304,4.960055080868219
full_seed42_bias_0p4_noise0p25_s9_a0p2_b0p7,full,42,bias,0.4,0.25,9,0.2,0.7,crp,2.3005946735744662,2.5114924258370963,2.083819621827362,4.0611155647082,6.020136287177876
full_seed42_bias_0p4_noise0p5_s13_a0p2_b0p7,full,42,bias,0.4,0.5,13,0.2,0.7,fpr_owa,1.554891547556589,1.6624277947716988,1.5149196640231195,2.5965970784669277,3.7477588006639664
full_seed42_bias_0p4_noise0p5_s13_a0p2_b0p7,full,42,bias,0.4,0.5,13,0.2,0.7,crp,1.7127298236786421,1.9975105203354953,1.4521933224075023,4.226263622755898,5.551004585695568
full_seed42_bias_0p4_noise0p5_s5_a0p2_b0p7,full,42,bias,0.4,0.5,5,0.2,0.7,fpr_owa,2.2538828212636024,2.40388151337754,2.141788416755472,3.76211692078567,4.283367943056219
full_seed42_bias_0p4_noise0p5_s5_a0p2_b0p7,full,42,bias,0.4,0.5,5,0.2,0.7,crp,2.174659885600811,2.356179141633419,2.013286613602342,3.76211692078567,5.997694843123006
full_seed42_bias_0p4_noise0p5_s9_a0p2_b0p7,full,42,bias,0.4,0.5,9,0.2,0.7,fpr_owa,2.309459860599249,2.4978908847343164,2.1755018434436604,4.202460803484763,4.9477288997392606
full_seed42_bias_0p4_noise0p5_s9_a0p2_b0p7,full,42,bias,0.4,0.5,9,0.2,0.7,crp,2.3101394800893087,2.5809457380176855,2.014083391104221,4.586589025814884,5.9167839526217865
