family,case,metric,before,after,delta,display_3dp_changed
robust_extension,full_seed7_spike_0p4_noise0p25_s5_a0p3_b0p8,rmse,2.064406052604358,2.0627186395409756,-0.0016874130633826034,True
corrected_fpr_single,full_seed101_bias_0p3_noise0p1_s5_a0p2_b0p7,mae,2.30536101452348,2.3050194391071575,-0.0003415754163227369,False
corrected_fpr_single,full_seed101_bias_0p3_noise0p1_s5_a0p2_b0p7,rmse,2.471225572189445,2.470676837707655,-0.0005487344817902695,False
corrected_fpr_single,full_seed101_bias_0p3_noise0p1_s5_a0p3_b0p8,mae,1.9995824487508471,1.9994116610426858,-0.00017078770816136846,True
corrected_fpr_single,full_seed101_bias_0p3_noise0p1_s5_a0p3_b0p8,rmse,2.0956040140571544,2.0953473334671906,-0.00025668058996375365,True
corrected_fpr_single,full_seed101_bias_0p3_noise0p1_s9_a0p2_b0p7,mae,1.9339695944024526,1.9339690216968959,-5.727055567561479e-07,False
corrected_fpr_single,full_seed101_bias_0p3_noise0p1_s9_a0p2_b0p7,rmse,1.9961326502195806,1.9961318223206226,-8.278989580556839e-07,False
corrected_fpr_single,full_seed101_bias_0p3_noise0p1_s9_a0p2_b0p7,max_absolute_error,2.8856628646521503,2.885525415318511,-0.00013744933363923906,False
corrected_fpr_single,full_seed101_bias_0p3_noise0p25_s5_a0p2_b0p7,mae,2.26426460786899,2.2635003337269533,-0.000764274142036836,False
corrected_fpr_single,full_seed101_bias_0p3_noise0p25_s5_a0p2_b0p7,rmse,2.4320440648265857,2.4308452714039386,-0.0011987934226471708,True
corrected_fpr_single,full_seed101_bias_0p3_noise0p25_s5_a0p2_b0p7,p95_absolute_error,3.755877172272047,3.7353333601377625,-0.02054381213428469,True
corrected_fpr_single,full_seed101_bias_0p3_noise0p25_s5_a0p3_b0p8,mae,1.9626610689217558,1.9622789318507372,-0.00038213707101864003,True
corrected_fpr_single,full_seed101_bias_0p3_noise0p25_s5_a0p3_b0p8,rmse,2.0603340049340253,2.0597903107138804,-0.0005436942201448858,False
corrected_fpr_single,full_seed101_bias_0p4_noise0p1_s5_a0p2_b0p7,mae,2.30536101452348,2.3050194391071575,-0.0003415754163227369,False
corrected_fpr_single,full_seed101_bias_0p4_noise0p1_s5_a0p2_b0p7,rmse,2.471225572189445,2.470676837707655,-0.0005487344817902695,False
corrected_fpr_single,full_seed101_bias_0p4_noise0p1_s5_a0p3_b0p8,mae,1.9995824487508471,1.9994116610426858,-0.00017078770816136846,True
corrected_fpr_single,full_seed101_bias_0p4_noise0p1_s5_a0p3_b0p8,rmse,2.0956040140571544,2.0953473334671906,-0.00025668058996375365,True
corrected_fpr_single,full_seed101_bias_0p4_noise0p25_s5_a0p2_b0p7,mae,2.26426460786899,2.2635003337269533,-0.000764274142036836,False
corrected_fpr_single,full_seed101_bias_0p4_noise0p25_s5_a0p2_b0p7,rmse,2.4320440648265857,2.4308452714039386,-0.0011987934226471708,True
corrected_fpr_single,full_seed101_bias_0p4_noise0p25_s5_a0p2_b0p7,p95_absolute_error,3.755877172272047,3.7353333601377625,-0.02054381213428469,True
corrected_fpr_single,full_seed101_bias_0p4_noise0p25_s5_a0p3_b0p8,mae,1.9626610689217558,1.9622789318507372,-0.00038213707101864003,True
corrected_fpr_single,full_seed101_bias_0p4_noise0p25_s5_a0p3_b0p8,rmse,2.0603340049340253,2.0597903107138804,-0.0005436942201448858,False
corrected_fpr_single,full_seed101_mixed_0p3_noise0p1_s5_a0p2_b0p7,mae,2.0080579623077135,2.0048177308125954,-0.0032402314951180955,True
corrected_fpr_single,full_seed101_mixed_0p3_noise0p1_s5_a0p2_b0p7,rmse,2.204702021039805,2.1996147127127217,-0.005087308327083484,True
corrected_fpr_single,full_seed101_mixed_0p3_noise0p1_s5_a0p2_b0p7,p95_absolute_error,3.9357769354509475,3.9287123460654056,-0.007064589385541886,True
corrected_fpr_single,full_seed101_mixed_0p3_noise0p1_s5_a0p3_b0p8,mae,1.8365286300269044,1.8357711873717626,-0.0007574426551417712,True
corrected_fpr_single,full_seed101_mixed_0p3_noise0p1_s5_a0p3_b0p8,rmse,1.963463070934977,1.961891462230734,-0.0015716087042429994,True
corrected_fpr_single,full_seed101_mixed_0p3_noise0p25_s5_a0p2_b0p7,mae,1.949624370527818,1.9590027144490885,0.00937834392127046,True
corrected_fpr_single,full_seed101_mixed_0p3_noise0p25_s5_a0p2_b0p7,rmse,2.1441825911682693,2.1583410395155362,0.014158448347266983,True
corrected_fpr_single,full_seed101_mixed_0p3_noise0p25_s5_a0p2_b0p7,p95_absolute_error,3.73796389595335,3.8136961486584164,0.07573225270506656,True
corrected_fpr_single,full_seed101_mixed_0p3_noise0p25_s5_a0p3_b0p8,mae,1.792901155175003,1.8013351132187292,0.008433958043726264,True
corrected_fpr_single,full_seed101_mixed_0p3_noise0p25_s5_a0p3_b0p8,rmse,1.9228719938453505,1.9299813738696137,0.007109380024263201,True
corrected_fpr_single,full_seed101_mixed_0p3_noise0p25_s5_a0p3_b0p8,median_absolute_error,1.6571281922560255,1.6678480317974596,0.010719839541434073,True
corrected_fpr_single,full_seed101_mixed_0p3_noise0p5_s5_a0p2_b0p7,mae,1.924634228683022,1.9249283565920918,0.0002941279090697968,False
corrected_fpr_single,full_seed101_mixed_0p3_noise0p5_s5_a0p2_b0p7,rmse,2.1381927289812843,2.138425155677128,0.00023242669584355724,False
corrected_fpr_single,full_seed101_mixed_0p3_noise0p5_s5_a0p2_b0p7,median_absolute_error,1.7271524480821738,1.730337144014598,0.0031846959324242086,True
corrected_fpr_single,full_seed101_mixed_0p3_noise0p5_s5_a0p3_b0p8,mae,1.7799397803895203,1.7800868443440552,0.0001470639545348984,False
corrected_fpr_single,full_seed101_mixed_0p3_noise0p5_s5_a0p3_b0p8,rmse,1.9230977293220113,1.9231086324862299,1.0903164218589723e-05,False
corrected_fpr_single,full_seed101_mixed_0p4_noise0p1_s5_a0p2_b0p7,mae,2.0080579623077135,2.0048177308125954,-0.0032402314951180955,True
corrected_fpr_single,full_seed101_mixed_0p4_noise0p1_s5_a0p2_b0p7,rmse,2.204702021039805,2.1996147127127217,-0.005087308327083484,True
corrected_fpr_single,full_seed101_mixed_0p4_noise0p1_s5_a0p2_b0p7,p95_absolute_error,3.9357769354509475,3.9287123460654056,-0.007064589385541886,True
corrected_fpr_single,full_seed101_mixed_0p4_noise0p1_s5_a0p3_b0p8,mae,1.8365286300269044,1.8357711873717626,-0.0007574426551417712,True
corrected_fpr_single,full_seed101_mixed_0p4_noise0p1_s5_a0p3_b0p8,rmse,1.963463070934977,1.961891462230734,-0.0015716087042429994,True
corrected_fpr_single,full_seed101_mixed_0p4_noise0p25_s5_a0p2_b0p7,mae,1.949624370527818,1.9590027144490885,0.00937834392127046,True
corrected_fpr_single,full_seed101_mixed_0p4_noise0p25_s5_a0p2_b0p7,rmse,2.1441825911682693,2.1583410395155362,0.014158448347266983,True
corrected_fpr_single,full_seed101_mixed_0p4_noise0p25_s5_a0p2_b0p7,p95_absolute_error,3.73796389595335,3.8136961486584164,0.07573225270506656,True
corrected_fpr_single,full_seed101_mixed_0p4_noise0p25_s5_a0p3_b0p8,mae,1.792901155175003,1.8013351132187292,0.008433958043726264,True
corrected_fpr_single,full_seed101_mixed_0p4_noise0p25_s5_a0p3_b0p8,rmse,1.9228719938453505,1.9299813738696137,0.007109380024263201,True
corrected_fpr_single,full_seed101_mixed_0p4_noise0p25_s5_a0p3_b0p8,median_absolute_error,1.6571281922560255,1.6678480317974596,0.010719839541434073,True
corrected_fpr_single,full_seed101_mixed_0p4_noise0p5_s5_a0p2_b0p7,mae,1.924634228683022,1.9249283565920918,0.0002941279090697968,False
corrected_fpr_single,full_seed101_mixed_0p4_noise0p5_s5_a0p2_b0p7,rmse,2.1381927289812843,2.138425155677128,0.00023242669584355724,False
corrected_fpr_single,full_seed101_mixed_0p4_noise0p5_s5_a0p2_b0p7,median_absolute_error,1.7271524480821738,1.730337144014598,0.0031846959324242086,True
corrected_fpr_single,full_seed101_mixed_0p4_noise0p5_s5_a0p3_b0p8,mae,1.7799397803895203,1.7800868443440552,0.0001470639545348984,False
corrected_fpr_single,full_seed101_mixed_0p4_noise0p5_s5_a0p3_b0p8,rmse,1.9230977293220113,1.9231086324862299,1.0903164218589723e-05,False
corrected_fpr_single,full_seed101_spike_0p3_noise0p1_s5_a0p2_b0p7,mae,2.0459419884601413,2.0584452024122672,0.012503213952125947,True
corrected_fpr_single,full_seed101_spike_0p3_noise0p1_s5_a0p2_b0p7,rmse,2.4071527746269226,2.4240631325992656,0.016910357972343082,True
corrected_fpr_single,full_seed101_spike_0p3_noise0p1_s5_a0p2_b0p7,max_absolute_error,5.6262073281228835,5.627337677622372,0.0011303494994887586,True
corrected_fpr_single,full_seed101_spike_0p3_noise0p1_s5_a0p3_b0p8,mae,1.6181612637435088,1.629577356421187,0.011416092677678291,True
corrected_fpr_single,full_seed101_spike_0p3_noise0p1_s5_a0p3_b0p8,rmse,1.8969941802131516,1.9063675853492505,0.009373405136098967,True
corrected_fpr_single,full_seed101_spike_0p3_noise0p1_s5_a0p3_b0p8,median_absolute_error,1.4794644924972502,1.4815627427455191,0.002098250248268929,True
corrected_fpr_single,full_seed101_spike_0p3_noise0p1_s9_a0p2_b0p7,mae,1.6402008821140446,1.6400466604945805,-0.00015422161946410107,False
corrected_fpr_single,full_seed101_spike_0p3_noise0p1_s9_a0p2_b0p7,rmse,1.9118173504167266,1.9115840575185243,-0.00023329289820228638,False
corrected_fpr_single,full_seed101_spike_0p3_noise0p25_s5_a0p2_b0p7,mae,2.021872989469783,2.0540898953698568,0.032216905900073645,True
corrected_fpr_single,full_seed101_spike_0p3_noise0p25_s5_a0p2_b0p7,rmse,2.3904440014619457,2.4312679155295442,0.040823914067598555,True
corrected_fpr_single,full_seed101_spike_0p3_noise0p25_s5_a0p2_b0p7,median_absolute_error,1.6536469703547672,1.6565126855930847,0.002865715238317579,True
corrected_fpr_single,full_seed101_spike_0p3_noise0p25_s5_a0p2_b0p7,p95_absolute_error,5.121546095075531,5.12489377615926,0.0033476810837287374,True
corrected_fpr_single,full_seed101_spike_0p3_noise0p25_s5_a0p2_b0p7,max_absolute_error,5.693539085285035,5.7009430224891045,0.0074039372040690665,True
corrected_fpr_single,full_seed101_spike_0p3_noise0p25_s5_a0p3_b0p8,mae,1.5972141553652213,1.6207506761947494,0.023536520829528174,True
corrected_fpr_single,full_seed101_spike_0p3_noise0p25_s5_a0p3_b0p8,rmse,1.8804081202435519,1.9061711041292988,0.025762983885746937,True
corrected_fpr_single,full_seed101_spike_0p3_noise0p25_s5_a0p3_b0p8,median_absolute_error,1.4562351070157438,1.490455710424453,0.03422060340870914,True
corrected_fpr_single,full_seed101_spike_0p3_noise0p25_s5_a0p3_b0p8,p95_absolute_error,3.57719533071889,3.5812002992261296,0.004004968507239415,True
corrected_fpr_single,full_seed101_spike_0p3_noise0p5_s5_a0p2_b0p7,mae,2.0467451097848413,2.0344664850395318,-0.012278624745309497,True
corrected_fpr_single,full_seed101_spike_0p3_noise0p5_s5_a0p2_b0p7,rmse,2.44836115009798,2.4320818995761027,-0.016279250521877398,True
corrected_fpr_single,full_seed101_spike_0p3_noise0p5_s5_a0p3_b0p8,mae,1.6448373649060661,1.6329972302407378,-0.011840134665328295,True
corrected_fpr_single,full_seed101_spike_0p3_noise0p5_s5_a0p3_b0p8,rmse,1.932562854545384,1.922626550881186,-0.009936303664197954,True
corrected_fpr_single,full_seed101_spike_0p3_noise0p5_s5_a0p3_b0p8,median_absolute_error,1.5261868228243163,1.5168668075724772,-0.00932001525183912,True
corrected_fpr_single,full_seed101_spike_0p4_noise0p1_s5_a0p2_b0p7,mae,2.0459419884601413,2.0584452024122672,0.012503213952125947,True
corrected_fpr_single,full_seed101_spike_0p4_noise0p1_s5_a0p2_b0p7,rmse,2.4071527746269226,2.4240631325992656,0.016910357972343082,True
corrected_fpr_single,full_seed101_spike_0p4_noise0p1_s5_a0p2_b0p7,max_absolute_error,5.6262073281228835,5.627337677622372,0.0011303494994887586,True
corrected_fpr_single,full_seed101_spike_0p4_noise0p1_s5_a0p3_b0p8,mae,1.6181612637435088,1.629577356421187,0.011416092677678291,True
corrected_fpr_single,full_seed101_spike_0p4_noise0p1_s5_a0p3_b0p8,rmse,1.8969941802131516,1.9063675853492505,0.009373405136098967,True
corrected_fpr_single,full_seed101_spike_0p4_noise0p1_s5_a0p3_b0p8,median_absolute_error,1.4794644924972502,1.4815627427455191,0.002098250248268929,True
corrected_fpr_single,full_seed101_spike_0p4_noise0p25_s5_a0p2_b0p7,mae,2.021872989469783,2.0540898953698568,0.032216905900073645,True
corrected_fpr_single,full_seed101_spike_0p4_noise0p25_s5_a0p2_b0p7,rmse,2.3904440014619457,2.4312679155295442,0.040823914067598555,True
corrected_fpr_single,full_seed101_spike_0p4_noise0p25_s5_a0p2_b0p7,median_absolute_error,1.6536469703547672,1.6565126855930847,0.002865715238317579,True
corrected_fpr_single,full_seed101_spike_0p4_noise0p25_s5_a0p2_b0p7,p95_absolute_error,5.121546095075531,5.12489377615926,0.0033476810837287374,True
corrected_fpr_single,full_seed101_spike_0p4_noise0p25_s5_a0p2_b0p7,max_absolute_error,5.693539085285035,5.7009430224891045,0.0074039372040690665,True
corrected_fpr_single,full_seed101_spike_0p4_noise0p25_s5_a0p3_b0p8,mae,1.5972141553652213,1.6207506761947494,0.023536520829528174,True
corrected_fpr_single,full_seed101_spike_0p4_noise0p25_s5_a0p3_b0p8,rmse,1.8804081202435519,1.9061711041292988,0.025762983885746937,True
corrected_fpr_single,full_seed101_spike_0p4_noise0p25_s5_a0p3_b0p8,median_absolute_error,1.4562351070157438,1.490455710424453,0.03422060340870914,True
corrected_fpr_single,full_seed101_spike_0p4_noise0p25_s5_a0p3_b0p8,p95_absolute_error,3.57719533071889,3.5812002992261296,0.004004968507239415,True
corrected_fpr_single,full_seed101_spike_0p4_noise0p5_s5_a0p2_b0p7,mae,2.0467451097848413,2.0344664850395318,-0.012278624745309497,True
corrected_fpr_single,full_seed101_spike_0p4_noise0p5_s5_a0p2_b0p7,rmse,2.44836115009798,2.4320818995761027,-0.016279250521877398,True
corrected_fpr_single,full_seed101_spike_0p4_noise0p5_s5_a0p3_b0p8,mae,1.6448373649060661,1.6329972302407378,-0.011840134665328295,True
corrected_fpr_single,full_seed101_spike_0p4_noise0p5_s5_a0p3_b0p8,rmse,1.932562854545384,1.922626550881186,-0.009936303664197954,True
corrected_fpr_single,full_seed101_spike_0p4_noise0p5_s5_a0p3_b0p8,median_absolute_error,1.5261868228243163,1.5168668075724772,-0.00932001525183912,True
corrected_fpr_single,full_seed11_bias_0p3_noise0p25_s5_a0p2_b0p7,mae,2.291906548441589,2.2924787385662038,0.0005721901246147354,False
corrected_fpr_single,full_seed11_bias_0p3_noise0p25_s5_a0p2_b0p7,rmse,2.4573554625221856,2.458269133236873,0.0009136707146875089,True
corrected_fpr_single,full_seed11_bias_0p3_noise0p25_s5_a0p3_b0p8,mae,1.9993343554707323,1.99962045053304,0.00028609506230758974,True
corrected_fpr_single,full_seed11_bias_0p3_noise0p25_s5_a0p3_b0p8,rmse,2.0912593101117434,2.0916869723463876,0.0004276622346441883,True
corrected_fpr_single,full_seed11_bias_0p4_noise0p25_s5_a0p2_b0p7,mae,2.291906548441589,2.2924787385662038,0.0005721901246147354,False
corrected_fpr_single,full_seed11_bias_0p4_noise0p25_s5_a0p2_b0p7,rmse,2.4573554625221856,2.458269133236873,0.0009136707146875089,True
corrected_fpr_single,full_seed11_bias_0p4_noise0p25_s5_a0p3_b0p8,mae,1.9993343554707323,1.99962045053304,0.00028609506230758974,True
corrected_fpr_single,full_seed11_bias_0p4_noise0p25_s5_a0p3_b0p8,rmse,2.0912593101117434,2.0916869723463876,0.0004276622346441883,True
corrected_fpr_single,full_seed11_drift_0p3_noise0p25_s5_a0p2_b0p7,mae,1.9650023255342588,1.9655745156588735,0.0005721901246147354,True
corrected_fpr_single,full_seed11_drift_0p3_noise0p25_s5_a0p2_b0p7,rmse,2.0637977366569658,2.0646982246855052,0.0009004880285394812,True
corrected_fpr_single,full_seed11_drift_0p3_noise0p25_s5_a0p3_b0p8,mae,1.9070219460191595,1.9073080410814671,0.00028609506230758974,False
corrected_fpr_single,full_seed11_drift_0p3_noise0p25_s5_a0p3_b0p8,rmse,1.9830271454912813,1.9834293906382776,0.0004022451469962718,False
corrected_fpr_single,full_seed11_drift_0p4_noise0p25_s5_a0p2_b0p7,mae,1.9650023255342588,1.9655745156588735,0.0005721901246147354,True
corrected_fpr_single,full_seed11_drift_0p4_noise0p25_s5_a0p2_b0p7,rmse,2.0637977366569658,2.0646982246855052,0.0009004880285394812,True
corrected_fpr_single,full_seed11_drift_0p4_noise0p25_s5_a0p3_b0p8,mae,1.9070219460191595,1.9073080410814671,0.00028609506230758974,False
corrected_fpr_single,full_seed11_drift_0p4_noise0p25_s5_a0p3_b0p8,rmse,1.9830271454912813,1.9834293906382776,0.0004022451469962718,False
corrected_fpr_single,full_seed11_mixed_0p3_noise0p1_s5_a0p2_b0p7,mae,2.009641315672927,2.0103214029104794,0.000680087237552307,False
corrected_fpr_single,full_seed11_mixed_0p3_noise0p1_s5_a0p2_b0p7,rmse,2.210138514406336,2.2118036625681397,0.0016651481618037423,True
corrected_fpr_single,full_seed11_mixed_0p3_noise0p1_s5_a0p2_b0p7,max_absolute_error,5.331804517850538,5.495025454863124,0.16322093701258567,True
corrected_fpr_single,full_seed11_mixed_0p3_noise0p1_s5_a0p3_b0p8,mae,1.8460203888573794,1.8463604324761558,0.00034004361877637557,False
corrected_fpr_single,full_seed11_mixed_0p3_noise0p1_s5_a0p3_b0p8,rmse,1.9747468686273097,1.975432509673655,0.0006856410463451645,False
corrected_fpr_single,full_seed11_mixed_0p3_noise0p1_s5_a0p3_b0p8,max_absolute_error,3.941632565839912,4.023243034346205,0.08161046850629283,True
corrected_fpr_single,full_seed11_mixed_0p3_noise0p25_s5_a0p2_b0p7,mae,2.0169245186948968,2.0167463420743723,-0.0001781766205244395,False
corrected_fpr_single,full_seed11_mixed_0p3_noise0p25_s5_a0p2_b0p7,rmse,2.2169229964295414,2.2167947431923034,-0.0001282532372379741,False
corrected_fpr_single,full_seed11_mixed_0p3_noise0p25_s5_a0p3_b0p8,mae,1.8603201085884677,1.8604091968987297,8.90883102619977e-05,False
corrected_fpr_single,full_seed11_mixed_0p3_noise0p25_s5_a0p3_b0p8,rmse,1.9832310150462789,1.9832342448983433,3.2298520644680195e-06,False
corrected_fpr_single,full_seed11_mixed_0p4_noise0p1_s5_a0p2_b0p7,mae,2.009641315672927,2.0103214029104794,0.000680087237552307,False
corrected_fpr_single,full_seed11_mixed_0p4_noise0p1_s5_a0p2_b0p7,rmse,2.210138514406336,2.2118036625681397,0.0016651481618037423,True
corrected_fpr_single,full_seed11_mixed_0p4_noise0p1_s5_a0p2_b0p7,max_absolute_error,5.331804517850538,5.495025454863124,0.16322093701258567,True
corrected_fpr_single,full_seed11_mixed_0p4_noise0p1_s5_a0p3_b0p8,mae,1.8460203888573794,1.8463604324761558,0.00034004361877637557,False
corrected_fpr_single,full_seed11_mixed_0p4_noise0p1_s5_a0p3_b0p8,rmse,1.9747468686273097,1.975432509673655,0.0006856410463451645,False
corrected_fpr_single,full_seed11_mixed_0p4_noise0p1_s5_a0p3_b0p8,max_absolute_error,3.941632565839912,4.023243034346205,0.08161046850629283,True
corrected_fpr_single,full_seed11_mixed_0p4_noise0p25_s5_a0p2_b0p7,mae,2.0169245186948968,2.0167463420743723,-0.0001781766205244395,False
corrected_fpr_single,full_seed11_mixed_0p4_noise0p25_s5_a0p2_b0p7,rmse,2.2169229964295414,2.2167947431923034,-0.0001282532372379741,False
corrected_fpr_single,full_seed11_mixed_0p4_noise0p25_s5_a0p3_b0p8,mae,1.8603201085884677,1.8604091968987297,8.90883102619977e-05,False
corrected_fpr_single,full_seed11_mixed_0p4_noise0p25_s5_a0p3_b0p8,rmse,1.9832310150462789,1.9832342448983433,3.2298520644680195e-06,False
corrected_fpr_single,full_seed11_spike_0p3_noise0p1_s5_a0p2_b0p7,mae,2.1738075638333667,2.192272567755865,0.01846500392249828,True
corrected_fpr_single,full_seed11_spike_0p3_noise0p1_s5_a0p2_b0p7,rmse,2.5820048993031546,2.6070813157623665,0.02507641645921188,True
corrected_fpr_single,full_seed11_spike_0p3_noise0p1_s5_a0p2_b0p7,median_absolute_error,1.5924646971082939,1.6068304742920076,0.01436577718371379,True
corrected_fpr_single,full_seed11_spike_0p3_noise0p1_s5_a0p2_b0p7,p95_absolute_error,5.2952222784803755,5.3192053021423655,0.02398302366199001,True
corrected_fpr_single,full_seed11_spike_0p3_noise0p1_s5_a0p2_b0p7,max_absolute_error,5.707795290251509,5.612645825650791,-0.09514946460071805,True
corrected_fpr_single,full_seed11_spike_0p3_noise0p1_s5_a0p3_b0p8,mae,1.7379313736446877,1.7525803447185713,0.014648971073883521,True
corrected_fpr_single,full_seed11_spike_0p3_noise0p1_s5_a0p3_b0p8,rmse,2.014638468284351,2.0313289137581174,0.016690445473766413,True
corrected_fpr_single,full_seed11_spike_0p3_noise0p1_s5_a0p3_b0p8,median_absolute_error,1.5365943917809406,1.5447433002654134,0.008148908484472805,True
corrected_fpr_single,full_seed11_spike_0p3_noise0p1_s5_a0p3_b0p8,p95_absolute_error,3.6809610928165983,3.7429844138038053,0.062023320987206976,True
corrected_fpr_single,full_seed11_spike_0p3_noise0p1_s5_a0p3_b0p8,max_absolute_error,4.1113030881302794,4.091416338417802,-0.019886749712477503,True
corrected_fpr_single,full_seed11_spike_0p3_noise0p1_s9_a0p2_b0p7,mae,1.5881379652507672,1.5880159172543427,-0.00012204799642456798,False
corrected_fpr_single,full_seed11_spike_0p3_noise0p1_s9_a0p2_b0p7,rmse,1.845412624682599,1.8452613385527554,-0.00015128612984360856,False
corrected_fpr_single,full_seed11_spike_0p3_noise0p25_s5_a0p2_b0p7,mae,2.1796473492592243,2.193512571887906,0.013865222628681728,True
corrected_fpr_single,full_seed11_spike_0p3_noise0p25_s5_a0p2_b0p7,rmse,2.5939964655275602,2.611663030265917,0.017666564738356705,True
corrected_fpr_single,full_seed11_spike_0p3_noise0p25_s5_a0p3_b0p8,mae,1.7461618438605266,1.7598703605664299,0.013708516705903229,True
corrected_fpr_single,full_seed11_spike_0p3_noise0p25_s5_a0p3_b0p8,rmse,2.029062071447889,2.040522435724061,0.01146036427617192,True
corrected_fpr_single,full_seed11_spike_0p3_noise0p25_s5_a0p3_b0p8,median_absolute_error,1.528432619557731,1.5322106397095485,0.003778020151817607,True
corrected_fpr_single,full_seed11_spike_0p3_noise0p25_s9_a0p2_b0p7,mae,1.5654489432133738,1.5655136275857842,6.468437241036185e-05,True
corrected_fpr_single,full_seed11_spike_0p3_noise0p25_s9_a0p2_b0p7,rmse,1.8320321284980248,1.8320494733423376,1.7344844312816576e-05,False
corrected_fpr_single,full_seed11_spike_0p3_noise0p5_s5_a0p2_b0p7,mae,2.1755007758858436,2.1765764995626835,0.0010757236768399459,True
corrected_fpr_single,full_seed11_spike_0p3_noise0p5_s5_a0p2_b0p7,rmse,2.599517480191698,2.60179938846048,0.0022819082687819403,True
corrected_fpr_single,full_seed11_spike_0p3_noise0p5_s5_a0p3_b0p8,mae,1.7632689798782903,1.7638068417167105,0.000537861838420195,True
corrected_fpr_single,full_seed11_spike_0p3_noise0p5_s5_a0p3_b0p8,rmse,2.045497726442619,2.0465306742256866,0.001032947783067506,True
corrected_fpr_single,full_seed11_spike_0p4_noise0p1_s5_a0p2_b0p7,mae,2.1738075638333667,2.192272567755865,0.01846500392249828,True
corrected_fpr_single,full_seed11_spike_0p4_noise0p1_s5_a0p2_b0p7,rmse,2.5820048993031546,2.6070813157623665,0.02507641645921188,True
corrected_fpr_single,full_seed11_spike_0p4_noise0p1_s5_a0p2_b0p7,median_absolute_error,1.5924646971082939,1.6068304742920076,0.01436577718371379,True
corrected_fpr_single,full_seed11_spike_0p4_noise0p1_s5_a0p2_b0p7,p95_absolute_error,5.2952222784803755,5.3192053021423655,0.02398302366199001,True
corrected_fpr_single,full_seed11_spike_0p4_noise0p1_s5_a0p2_b0p7,max_absolute_error,5.707795290251509,5.612645825650791,-0.09514946460071805,True
corrected_fpr_single,full_seed11_spike_0p4_noise0p1_s5_a0p3_b0p8,mae,1.7379313736446877,1.7525803447185713,0.014648971073883521,True
corrected_fpr_single,full_seed11_spike_0p4_noise0p1_s5_a0p3_b0p8,rmse,2.014638468284351,2.0313289137581174,0.016690445473766413,True
corrected_fpr_single,full_seed11_spike_0p4_noise0p1_s5_a0p3_b0p8,median_absolute_error,1.5365943917809406,1.5447433002654134,0.008148908484472805,True
corrected_fpr_single,full_seed11_spike_0p4_noise0p1_s5_a0p3_b0p8,p95_absolute_error,3.6809610928165983,3.7429844138038053,0.062023320987206976,True
corrected_fpr_single,full_seed11_spike_0p4_noise0p1_s5_a0p3_b0p8,max_absolute_error,4.1113030881302794,4.091416338417802,-0.019886749712477503,True
corrected_fpr_single,full_seed11_spike_0p4_noise0p25_s5_a0p2_b0p7,mae,2.1796473492592243,2.193512571887906,0.013865222628681728,True
corrected_fpr_single,full_seed11_spike_0p4_noise0p25_s5_a0p2_b0p7,rmse,2.5939964655275602,2.611663030265917,0.017666564738356705,True
corrected_fpr_single,full_seed11_spike_0p4_noise0p25_s5_a0p3_b0p8,mae,1.7461618438605266,1.7598703605664299,0.013708516705903229,True
corrected_fpr_single,full_seed11_spike_0p4_noise0p25_s5_a0p3_b0p8,rmse,2.029062071447889,2.040522435724061,0.01146036427617192,True
corrected_fpr_single,full_seed11_spike_0p4_noise0p25_s5_a0p3_b0p8,median_absolute_error,1.528432619557731,1.5322106397095485,0.003778020151817607,True
corrected_fpr_single,full_seed11_spike_0p4_noise0p5_s5_a0p2_b0p7,mae,2.1755007758858436,2.1765764995626835,0.0010757236768399459,True
corrected_fpr_single,full_seed11_spike_0p4_noise0p5_s5_a0p2_b0p7,rmse,2.599517480191698,2.60179938846048,0.0022819082687819403,True
corrected_fpr_single,full_seed11_spike_0p4_noise0p5_s5_a0p3_b0p8,mae,1.7632689798782903,1.7638068417167105,0.000537861838420195,True
corrected_fpr_single,full_seed11_spike_0p4_noise0p5_s5_a0p3_b0p8,rmse,2.045497726442619,2.0465306742256866,0.001032947783067506,True
corrected_fpr_single,full_seed42_bias_0p3_noise0p1_s5_a0p2_b0p7,mae,2.3045336564327177,2.304708912600167,0.00017525616744951122,False
corrected_fpr_single,full_seed42_bias_0p3_noise0p1_s5_a0p2_b0p7,rmse,2.471398149836626,2.471690245081174,0.00029209524454820723,True
corrected_fpr_single,full_seed42_bias_0p3_noise0p1_s5_a0p2_b0p7,max_absolute_error,4.0982326061039025,4.140294086291688,0.04206148018778588,True
corrected_fpr_single,full_seed42_bias_0p3_noise0p1_s5_a0p3_b0p8,mae,2.0004996694659676,2.0005872975496923,8.762808372475561e-05,True
corrected_fpr_single,full_seed42_bias_0p3_noise0p1_s5_a0p3_b0p8,rmse,2.095296104400201,2.0954353656391933,0.00013926123899210552,False
corrected_fpr_single,full_seed42_bias_0p3_noise0p1_s5_a0p3_b0p8,max_absolute_error,3.319504139653784,3.3405348797476773,0.021030740093893385,True
corrected_fpr_single,full_seed42_bias_0p4_noise0p1_s5_a0p2_b0p7,mae,2.3045336564327177,2.304708912600167,0.00017525616744951122,False
corrected_fpr_single,full_seed42_bias_0p4_noise0p1_s5_a0p2_b0p7,rmse,2.471398149836626,2.471690245081174,0.00029209524454820723,True
corrected_fpr_single,full_seed42_bias_0p4_noise0p1_s5_a0p2_b0p7,max_absolute_error,4.0982326061039025,4.140294086291688,0.04206148018778588,True
