seed,scenario_index,attack,intensity,condition,tick,true_temperature_c,estimate_c,estimator_error_c,ambient_c,load_c_per_step,fan_before,fan_after,executed_action,action_source,verifier_accepted,rejection_reasons,fallback,anomaly_count,confidence,predicted_candidate_next_c,predicted_maintain_next_c,next_true_temperature_c,crp_rounds,crp_converged,crp_excluded,crp_latency_seconds,runtime_step_latency_seconds,attack_active
11,14,stuck,high,fpr_crp,122,29.116354135538057,29.582672069161223,0.4663179336231664,26.0,0.7,0.8999999999999999,0.8999999999999999,maintain,supervisor,True,,,0,0.35007261657201644,29.204058303628322,29.204058303628322,28.828381878891243,1,False,0,0.00019786041229963303,0.00012897048145532608,True
11,14,stuck,high,fpr_crp,123,28.828381878891243,29.153551269930894,0.32516939103965115,26.0,0.7,0.8999999999999999,0.8999999999999999,raise_alarm,local_hold_alarm,False,low_confidence,local_hold_alarm,0,0.3359036502442503,28.89726716833642,28.80926716833642,28.576936751084013,1,False,0,0.00017679482698440552,0.00010798405855894089,True
11,14,stuck,high,fpr_crp,124,28.576936751084013,28.665465155466507,0.08852840438249387,26.0,0.7,0.8999999999999999,0.8999999999999999,raise_alarm,local_hold_alarm,False,low_confidence,local_hold_alarm,0,0.32709254966816,28.360227943029184,28.360227943029184,28.33668080896467,1,False,0,0.00017489120364189148,0.0001154514029622078,True
11,14,stuck,high,fpr_crp,125,28.33668080896467,28.641857410904827,0.3051766019401576,26.0,0.7,0.8999999999999999,0.8999999999999999,raise_alarm,local_hold_alarm,False,low_confidence,local_hold_alarm,0,0.3364644455810081,28.338508818032437,28.338508818032437,28.14075778777271,1,False,0,0.0002101873978972435,0.00011190026998519897,True
11,14,stuck,high,fpr_crp,126,28.14075778777271,28.56618390593996,0.4254261181672483,26.0,0.7,0.8999999999999999,0.8999999999999999,raise_alarm,local_hold_alarm,False,low_confidence,local_hold_alarm,0,0.34292853515493554,28.35688919346476,28.26888919346476,27.907299067217977,1,False,0,0.00017130747437477112,0.00010855589061975479,True
11,14,stuck,high,fpr_crp,127,27.907299067217977,28.22174266333242,0.31444359611444384,26.0,0.7,0.8999999999999999,0.8999999999999999,raise_alarm,local_hold_alarm,False,low_confidence,local_hold_alarm,0,0.3364625162438087,27.952003250265825,27.952003250265825,27.712484315296617,1,False,0,0.00016955751925706863,9.719375520944595e-05,True
11,14,stuck,high,fpr_crp,128,27.712484315296617,28.07799224735997,0.36550793206335186,26.0,0.7,0.8999999999999999,0.8999999999999999,raise_alarm,local_hold_alarm,False,low_confidence,local_hold_alarm,0,0.3421651889753151,27.819752867571168,27.819752867571168,27.555871472142627,1,False,0,0.00017050281167030334,9.830761700868607e-05,True
11,14,stuck,high,fpr_crp,129,27.555871472142627,28.05436303197134,0.4984915598287145,26.0,0.7,0.8999999999999999,0.7999999999999999,decrease_fan_speed,supervisor,True,,,0,0.3500554271557507,27.886013989413634,27.798013989413633,27.513083919121247,1,False,0,0.00017791427671909332,0.00012421607971191406,True
11,14,stuck,high,fpr_crp,130,27.513083919121247,27.88251761089057,0.3694336917693235,26.0,0.7,0.7999999999999999,0.7999999999999999,raise_alarm,local_hold_alarm,False,low_confidence,local_hold_alarm,0,0.34360511290271545,27.727916202019323,27.727916202019323,27.444445018588954,1,False,0,0.00016701780259609222,9.980238974094391e-05,True
11,14,stuck,high,fpr_crp,131,27.444445018588954,28.015825540892127,0.5713805223031727,26.0,0.7,0.7999999999999999,0.7999999999999999,maintain,supervisor,True,,,0,0.3597046889476756,27.850559497620754,27.850559497620754,27.390650853480413,1,False,0,0.0001776721328496933,0.00014090072363615036,True
11,14,stuck,high,fpr_crp,132,27.390650853480413,27.71322149194515,0.322570638464736,26.0,0.7,0.7999999999999999,0.7999999999999999,raise_alarm,local_hold_alarm,False,low_confidence,local_hold_alarm,0,0.34682162808186395,27.660163772589538,27.572163772589537,27.37536105957207,1,False,0,0.00016706902533769608,9.609479457139969e-05,True
11,14,stuck,high,fpr_crp,133,27.37536105957207,27.69297158187796,0.3176105223058876,26.0,0.7,0.7999999999999999,0.7999999999999999,maintain,supervisor,True,,,0,0.3543141777318588,27.55353385532772,27.55353385532772,27.272166215828598,1,False,0,0.00017093122005462646,0.00013303104788064957,True
11,14,stuck,high,fpr_crp,134,27.272166215828598,27.66685339323314,0.39468717740454196,26.0,0.7,0.7999999999999999,0.7999999999999999,maintain,supervisor,True,,,0,0.3571128904383931,27.529505121774488,27.529505121774488,27.20859550988978,1,False,0,0.00016784761101007462,0.00013350322842597961,True
11,14,stuck,high,fpr_crp,135,27.20859550988978,27.582910279745455,0.37431476985567613,26.0,0.7,0.7999999999999999,0.7,decrease_fan_speed,supervisor,True,,,0,0.355351670422119,27.540277457365818,27.452277457365817,27.26896107636587,1,False,0,0.00016364920884370804,0.00012431107461452484,True
11,14,stuck,high,fpr_crp,136,27.26896107636587,27.654598725982076,0.38563764961620706,26.0,0.7,0.7,0.7,maintain,supervisor,True,,,0,0.3618205037230394,27.60623082790351,27.60623082790351,27.323234015340695,1,False,0,0.0001604584977030754,0.00012264493852853775,True
11,14,stuck,high,fpr_crp,137,27.323234015340695,27.77841396646039,0.4551799511196961,26.0,0.7,0.7,0.7,maintain,supervisor,True,,,0,0.3622713057237793,27.720140849143558,27.720140849143558,27.361516829236468,1,False,0,0.00016207899898290634,0.00013617705553770065,True
11,14,stuck,high,fpr_crp,138,27.361516829236468,27.588777464915847,0.2272606356793787,26.0,0.7,0.7,0.6,decrease_fan_speed,supervisor,True,,,0,0.36130237186297776,27.63367526772258,27.54567526772258,27.434857529550424,1,False,0,0.00017594639211893082,0.00012944824993610382,True
11,14,stuck,high,fpr_crp,139,27.434857529550424,27.91548379760218,0.4806262680517577,26.0,0.7,0.6,0.6,maintain,supervisor,True,,,0,0.3577064205447756,27.934245093794008,27.934245093794008,27.567915870014907,1,False,0,0.0001665176823735237,0.00012721028178930283,True
11,14,stuck,high,fpr_crp,140,27.567915870014907,27.997078302669745,0.429162432654838,26.0,0.7,0.6,0.6,maintain,supervisor,True,,,0,0.3605544852208078,28.009312038456166,28.009312038456166,27.67054358873272,1,False,0,0.00016374513506889343,0.00011839251965284348,True
11,14,stuck,high,fpr_crp,141,27.67054358873272,27.971439581346782,0.30089599261406264,26.0,0.7,0.6,0.5,decrease_fan_speed,supervisor,True,,,0,0.3609082660990902,28.073724414839038,27.98572441483904,27.823095489198767,1,False,0,0.00017201434820890427,0.00012676604092121124,True
11,14,stuck,high,fpr_crp,142,27.823095489198767,28.21904460043979,0.3959491112410234,26.0,0.7,0.5,0.5,maintain,supervisor,True,,,0,0.3503868040223718,28.301521032404604,28.301521032404604,27.95403058778398,1,False,0,0.0001853443682193756,0.00011898856610059738,True
11,14,stuck,high,fpr_crp,143,27.95403058778398,28.406743803142025,0.4527132153580453,26.0,0.7,0.5,0.5,maintain,supervisor,True,,,0,0.35298926660627417,28.474204298890662,28.474204298890662,28.084018061342707,1,False,0,0.00016540288925170898,0.000116727314889431,True
11,14,stuck,high,fpr_crp,144,28.084018061342707,28.155243175709746,0.0712251143670386,26.0,0.7,0.5,0.4,decrease_fan_speed,supervisor,True,,,0,0.7753728721669665,28.330823721652965,28.242823721652965,28.316142939705223,1,True,0,0.00016745273023843765,0.00012009497731924057,False
11,14,stuck,high,fpr_crp,145,28.316142939705223,28.282010886362446,-0.034132053342776913,26.0,0.7,0.4,0.4,maintain,supervisor,True,,,0,0.7783333342151234,28.447450015453448,28.447450015453448,28.54278196889551,1,True,0,0.00015472248196601868,0.00011526606976985931,False
11,14,stuck,high,fpr_crp,146,28.54278196889551,28.487828150929793,-0.05495381796571763,26.0,0.7,0.4,0.4,maintain,supervisor,True,,,0,0.8003590425902134,28.63680189885541,28.63680189885541,28.7193861098353,1,True,0,0.00016304850578308105,0.0001287013292312622,False
11,14,stuck,high,fpr_crp,147,28.7193861098353,28.712090219890758,-0.007295889944540335,26.0,0.7,0.4,0.30000000000000004,decrease_fan_speed,supervisor,True,,,0,0.8536426859297146,28.931123002299497,28.843123002299496,28.96134650148704,1,True,0,0.00017672032117843628,0.0001226244494318962,False
11,14,stuck,high,fpr_crp,148,28.96134650148704,29.014352461083377,0.05300595959633725,26.0,0.7,0.30000000000000004,0.30000000000000004,maintain,supervisor,True,,,0,0.8837230356032293,29.209204264196707,29.209204264196707,29.195257557831468,1,True,0,0.00015815254300832748,0.00012005772441625595,False
11,14,stuck,high,fpr_crp,149,29.195257557831468,29.286756355068302,0.0914987972368344,26.0,0.7,0.30000000000000004,0.30000000000000004,maintain,supervisor,True,,,0,0.9131680046589385,29.45981584666284,29.45981584666284,29.383976037490545,1,True,0,0.0001577446237206459,0.00011923816055059433,False
11,14,stuck,high,fpr_crp,150,29.383976037490545,29.242648905285385,-0.14132713220515924,26.0,0.7,0.30000000000000004,0.20000000000000004,decrease_fan_speed,supervisor,True,,,0,0.8985701166319031,29.507236992862556,29.419236992862555,29.642426433726737,1,True,0,0.0001514321193099022,0.0001295739784836769,False
11,14,stuck,high,fpr_crp,151,29.642426433726737,29.763538718337628,0.12111228461089141,26.0,0.7,0.20000000000000004,0.20000000000000004,maintain,supervisor,True,,,0,0.8852120289871572,29.98645562087062,29.98645562087062,29.87544494397161,1,True,0,0.0001759883016347885,0.00011922698467969894,False
11,14,stuck,high,fpr_crp,152,29.87544494397161,29.931453221162354,0.056008277190745304,26.0,0.7,0.20000000000000004,0.20000000000000004,maintain,supervisor,True,,,0,0.8968591529059893,30.140936963469365,30.140936963469365,30.12463215868526,1,True,0,0.0001603802666068077,0.0001200847327709198,False
11,14,stuck,high,fpr_crp,153,30.12463215868526,30.068941870351562,-0.055690288333696714,26.0,0.7,0.20000000000000004,0.20000000000000004,maintain,supervisor,True,,,0,0.8960697816712967,30.267426520723436,30.267426520723436,30.34229495110824,1,True,0,0.00016039423644542694,0.0001265164464712143,False
11,14,stuck,high,fpr_crp,154,30.34229495110824,30.1498363269057,-0.19245862420254056,26.0,0.7,0.20000000000000004,0.20000000000000004,maintain,supervisor,True,,,0,0.9193837001091997,30.341849420753245,30.341849420753245,30.543542135902133,1,True,0,0.0001668240875005722,0.00013216771185398102,False
11,14,stuck,high,fpr_crp,155,30.543542135902133,30.60467583091086,0.061133695008727784,26.0,0.7,0.20000000000000004,0.30000000000000004,increase_fan_speed,supervisor,True,,,0,0.8790560512242228,30.672301764437993,30.760301764437994,30.637270593626067,1,True,0,0.00016361288726329803,0.00012478511780500412,False
11,14,stuck,high,fpr_crp,156,30.637270593626067,30.685215020995038,0.04794442736897153,26.0,0.7,0.30000000000000004,0.4,increase_fan_speed,supervisor,True,,,0,0.8763674343069634,30.658397819315432,30.746397819315433,30.658894056968112,1,True,0,0.0001554880291223526,0.00012117717415094376,False
11,14,stuck,high,fpr_crp,157,30.658894056968112,30.822916185154135,0.1640221281860228,26.0,0.7,0.4,0.5,increase_fan_speed,supervisor,True,,,0,0.8934750470138516,30.697082890341804,30.785082890341805,30.623579995871463,1,True,0,0.0001695249229669571,0.00012662634253501892,False
11,14,stuck,high,fpr_crp,158,30.623579995871463,30.62727769059964,0.003697694728177936,26.0,0.7,0.5,0.6,increase_fan_speed,supervisor,True,,,0,0.9313737130769897,30.42909547535167,30.517095475351667,30.457435730742137,1,True,0,0.00017049908638000488,0.00012216344475746155,False
