scenario,seed,attack_type,attack_ratio,sensor_noise_level,sensors_per_group,alpha,method,mae,rmse,median_absolute_error,p95_absolute_error,max_absolute_error,beta
full_seed11_scaling_0p0_noise0p5_s9_a0p3_b0p8,11,scaling,0.0,0.5,9,0.3,crp,1.7231806397564216,1.8016176977017409,1.6735972606077898,2.595962700985187,2.8474494451655707,0.8
full_seed11_scaling_0p1_noise0p1_s13_a0p2_b0p7,11,scaling,0.1,0.1,13,0.2,fpr_owa,1.2125192937453044,1.262601401616235,1.2026784507458006,1.658657078149547,1.7351746813026845,0.7
full_seed11_scaling_0p1_noise0p1_s13_a0p2_b0p7,11,scaling,0.1,0.1,13,0.2,crp,1.17985044075158,1.2357611744222483,1.1782757642768469,1.6497928641364377,1.7351746813026845,0.7
full_seed11_scaling_0p1_noise0p1_s13_a0p3_b0p8,11,scaling,0.1,0.1,13,0.3,fpr_owa,1.4748514973598792,1.5536960552110388,1.438209196647089,2.0965543121287284,2.1931705960927865,0.8
full_seed11_scaling_0p1_noise0p1_s13_a0p3_b0p8,11,scaling,0.1,0.1,13,0.3,crp,1.4427719171285385,1.531140534738918,1.419564584003546,2.0745308216931897,2.1931705960927865,0.8
full_seed11_scaling_0p1_noise0p1_s5_a0p2_b0p7,11,scaling,0.1,0.1,5,0.2,fpr_owa,1.7641788435487618,1.8344957748451296,1.6378153881221,2.480498620302904,2.605539676523132,0.7
full_seed11_scaling_0p1_noise0p1_s5_a0p2_b0p7,11,scaling,0.1,0.1,5,0.2,crp,1.759945580128528,1.8312506785846816,1.6378153881221,2.481785300351368,2.616528232453659,0.7
full_seed11_scaling_0p1_noise0p1_s5_a0p3_b0p8,11,scaling,0.1,0.1,5,0.3,fpr_owa,1.774467932880156,1.850312605071101,1.6740220907729897,2.48608007812878,2.5953096084478187,0.8
full_seed11_scaling_0p1_noise0p1_s5_a0p3_b0p8,11,scaling,0.1,0.1,5,0.3,crp,1.7725982344762738,1.8501064840239696,1.6740220907729897,2.488412518197561,2.627800092357878,0.8
full_seed11_scaling_0p1_noise0p1_s9_a0p2_b0p7,11,scaling,0.1,0.1,9,0.2,fpr_owa,1.7769266046213867,1.833012580114408,1.6493693511814236,2.4162197421739045,2.582255323435484,0.7
full_seed11_scaling_0p1_noise0p1_s9_a0p2_b0p7,11,scaling,0.1,0.1,9,0.2,crp,1.7975514910655124,1.858348561651049,1.6541424538821772,2.4906113703243355,2.5720492518163813,0.7
full_seed11_scaling_0p1_noise0p1_s9_a0p3_b0p8,11,scaling,0.1,0.1,9,0.3,fpr_owa,1.7516213612741975,1.8275307572519384,1.5954220411894453,2.4915020520048863,2.59593106892108,0.8
full_seed11_scaling_0p1_noise0p1_s9_a0p3_b0p8,11,scaling,0.1,0.1,9,0.3,crp,1.7613128536446463,1.8395801738893995,1.5954220411894453,2.499189474974308,2.623992482661857,0.8
full_seed11_scaling_0p1_noise0p25_s13_a0p2_b0p7,11,scaling,0.1,0.25,13,0.2,fpr_owa,1.2437516311764596,1.3064932443609798,1.2275404392752771,1.808171987956359,1.9569972867118044,0.7
full_seed11_scaling_0p1_noise0p25_s13_a0p2_b0p7,11,scaling,0.1,0.25,13,0.2,crp,1.2944268083964097,1.3806589130557916,1.23859684080224,2.0831999019557523,2.4514220119829218,0.7
full_seed11_scaling_0p1_noise0p25_s13_a0p3_b0p8,11,scaling,0.1,0.25,13,0.3,fpr_owa,1.4498907092017064,1.5491425021388507,1.3769311932921688,2.1995760115661818,2.3214884090002728,0.8
full_seed11_scaling_0p1_noise0p25_s13_a0p3_b0p8,11,scaling,0.1,0.25,13,0.3,crp,1.479561722272757,1.595330660041768,1.4038727598410032,2.3610728753642847,2.541634635562035,0.8
full_seed11_scaling_0p1_noise0p25_s5_a0p2_b0p7,11,scaling,0.1,0.25,5,0.2,fpr_owa,1.768739992363102,1.8408338656066765,1.6648480772683014,2.521330051813962,2.8249633333898125,0.7
full_seed11_scaling_0p1_noise0p25_s5_a0p2_b0p7,11,scaling,0.1,0.25,5,0.2,crp,1.7701015231818105,1.8435790414016555,1.6689430930138762,2.5516486310132764,2.796271661390479,0.7
full_seed11_scaling_0p1_noise0p25_s5_a0p3_b0p8,11,scaling,0.1,0.25,5,0.3,fpr_owa,1.7807210666317297,1.853421338503683,1.700543780777097,2.5455608840162336,2.780508180814264,0.8
full_seed11_scaling_0p1_noise0p25_s5_a0p3_b0p8,11,scaling,0.1,0.25,5,0.3,crp,1.7813502860286756,1.8551541300197665,1.694669890884244,2.557545477919508,2.8182343888801613,0.8
full_seed11_scaling_0p1_noise0p25_s9_a0p2_b0p7,11,scaling,0.1,0.25,9,0.2,fpr_owa,1.755861027668861,1.8207886436257836,1.6512099539353908,2.474742902614537,2.598216331463201,0.7
full_seed11_scaling_0p1_noise0p25_s9_a0p2_b0p7,11,scaling,0.1,0.25,9,0.2,crp,1.7735528325033902,1.8439097420934945,1.6738406327618396,2.516706112457389,2.702161363193952,0.7
full_seed11_scaling_0p1_noise0p25_s9_a0p3_b0p8,11,scaling,0.1,0.25,9,0.3,fpr_owa,1.7402963191349208,1.812954256538196,1.6599767386185893,2.507313789305026,2.6059994327046154,0.8
full_seed11_scaling_0p1_noise0p25_s9_a0p3_b0p8,11,scaling,0.1,0.25,9,0.3,crp,1.7528773776851276,1.8303565837407387,1.6537765631623371,2.5284416447664446,2.7725505462273627,0.8
full_seed11_scaling_0p1_noise0p5_s13_a0p2_b0p7,11,scaling,0.1,0.5,13,0.2,fpr_owa,1.3076770488195624,1.382317017828181,1.312422136892076,2.026469836013444,2.333477926900632,0.7
full_seed11_scaling_0p1_noise0p5_s13_a0p2_b0p7,11,scaling,0.1,0.5,13,0.2,crp,1.4473189202350354,1.5547173900101652,1.3556671125890918,2.425766097932664,2.786851440886016,0.7
full_seed11_scaling_0p1_noise0p5_s13_a0p3_b0p8,11,scaling,0.1,0.5,13,0.3,fpr_owa,1.3979692271728783,1.497526300867196,1.338549255701802,2.267072162479279,2.4660619455674526,0.8
full_seed11_scaling_0p1_noise0p5_s13_a0p3_b0p8,11,scaling,0.1,0.5,13,0.3,crp,1.5176928623124653,1.6373143209383274,1.443154482305201,2.456900167172022,2.8349784298590937,0.8
full_seed11_scaling_0p1_noise0p5_s5_a0p2_b0p7,11,scaling,0.1,0.5,5,0.2,fpr_owa,1.7926018622007016,1.87783469716562,1.7723700273181024,2.684271847491995,3.190669428167615,0.7
full_seed11_scaling_0p1_noise0p5_s5_a0p2_b0p7,11,scaling,0.1,0.5,5,0.2,crp,1.7919598063905164,1.876434289207904,1.7319409347341137,2.6800692780367577,2.907897243440372,0.7
full_seed11_scaling_0p1_noise0p5_s5_a0p3_b0p8,11,scaling,0.1,0.5,5,0.3,fpr_owa,1.791824928608006,1.876863939248184,1.7385226185681226,2.7228923880791,3.101963578061354,0.8
full_seed11_scaling_0p1_noise0p5_s5_a0p3_b0p8,11,scaling,0.1,0.5,5,0.3,crp,1.8014754201008636,1.8913225877951776,1.735392973993215,2.7481516084059834,3.015211503857449,0.8
full_seed11_scaling_0p1_noise0p5_s9_a0p2_b0p7,11,scaling,0.1,0.5,9,0.2,fpr_owa,1.7253101272880158,1.8017099550896456,1.6607969497579522,2.549873453498104,2.808389668869153,0.7
full_seed11_scaling_0p1_noise0p5_s9_a0p2_b0p7,11,scaling,0.1,0.5,9,0.2,crp,1.7479248952886075,1.82545238806776,1.6738089939701308,2.603520920050137,2.8372779879305274,0.7
full_seed11_scaling_0p1_noise0p5_s9_a0p3_b0p8,11,scaling,0.1,0.5,9,0.3,fpr_owa,1.7144552409200071,1.7942004358655383,1.6596022591108297,2.604840368653493,2.864073642446804,0.8
full_seed11_scaling_0p1_noise0p5_s9_a0p3_b0p8,11,scaling,0.1,0.5,9,0.3,crp,1.7325662028029178,1.8134681752232011,1.658777848318084,2.624413962162328,2.941595742733349,0.8
full_seed11_scaling_0p2_noise0p1_s13_a0p2_b0p7,11,scaling,0.2,0.1,13,0.2,fpr_owa,1.2290058554918233,1.2809596834641686,1.2028869382646048,1.7019904978503184,1.8307201019072643,0.7
full_seed11_scaling_0p2_noise0p1_s13_a0p2_b0p7,11,scaling,0.2,0.1,13,0.2,crp,1.196986245644387,1.2531856973451394,1.1782757642768469,1.6786247461296386,1.8307201019072643,0.7
full_seed11_scaling_0p2_noise0p1_s13_a0p3_b0p8,11,scaling,0.2,0.1,13,0.3,fpr_owa,1.5047074160103229,1.5835752741019655,1.4585581346253589,2.1584005646733564,2.2887160166973666,0.8
full_seed11_scaling_0p2_noise0p1_s13_a0p3_b0p8,11,scaling,0.2,0.1,13,0.3,crp,1.470634116530661,1.5582663793016711,1.438209196647089,2.1431619081046467,2.2887160166973666,0.8
full_seed11_scaling_0p2_noise0p1_s5_a0p2_b0p7,11,scaling,0.2,0.1,5,0.2,fpr_owa,1.7795320482895538,1.850689946785162,1.640560451035476,2.48870375917548,2.60921346085803,0.7
full_seed11_scaling_0p2_noise0p1_s5_a0p2_b0p7,11,scaling,0.2,0.1,5,0.2,crp,1.7745141744963104,1.8466687882889865,1.640560451035476,2.4934841655926987,2.616528232453659,0.7
full_seed11_scaling_0p2_noise0p1_s5_a0p3_b0p8,11,scaling,0.2,0.1,5,0.3,fpr_owa,1.7851160398500383,1.860205530485259,1.6992556520243238,2.5068095461660707,2.6025624102346057,0.8
full_seed11_scaling_0p2_noise0p1_s5_a0p3_b0p8,11,scaling,0.2,0.1,5,0.3,crp,1.782596257502296,1.8593751976482635,1.6992556520243238,2.52579381704674,2.627800092357878,0.8
full_seed11_scaling_0p2_noise0p1_s9_a0p2_b0p7,11,scaling,0.2,0.1,9,0.2,fpr_owa,1.7903847059456195,1.847636799833356,1.6682878695006251,2.4532089108934048,2.5917053510670884,0.7
full_seed11_scaling_0p2_noise0p1_s9_a0p2_b0p7,11,scaling,0.2,0.1,9,0.2,crp,1.8090937056518683,1.8712266859494868,1.6682878695006251,2.4954477006675377,2.6392483146930306,0.7
full_seed11_scaling_0p2_noise0p1_s9_a0p3_b0p8,11,scaling,0.2,0.1,9,0.3,fpr_owa,1.762440087089963,1.8396313499340988,1.6146982710678015,2.5016953602576057,2.6302898397795564,0.8
full_seed11_scaling_0p2_noise0p1_s9_a0p3_b0p8,11,scaling,0.2,0.1,9,0.3,crp,1.770771009469006,1.8506787308177637,1.6146982710678015,2.5215620883728835,2.656915820320013,0.8
full_seed11_scaling_0p2_noise0p25_s13_a0p2_b0p7,11,scaling,0.2,0.25,13,0.2,fpr_owa,1.2658611599954923,1.3292936429872726,1.2550392845963927,1.8781316613093133,2.026909411529538,0.7
full_seed11_scaling_0p2_noise0p25_s13_a0p2_b0p7,11,scaling,0.2,0.25,13,0.2,crp,1.309100000317187,1.397268304525275,1.2612240119304563,2.0818088450924868,2.4894793295010618,0.7
full_seed11_scaling_0p2_noise0p25_s13_a0p3_b0p8,11,scaling,0.2,0.25,13,0.3,fpr_owa,1.4698858766799026,1.572655433198879,1.4519478745893182,2.2743288025331667,2.3826668934029307,0.8
full_seed11_scaling_0p2_noise0p25_s13_a0p3_b0p8,11,scaling,0.2,0.25,13,0.3,crp,1.502035032178302,1.6210899047866252,1.4614353911569031,2.426122577144964,2.6394008894386483,0.8
full_seed11_scaling_0p2_noise0p25_s5_a0p2_b0p7,11,scaling,0.2,0.25,5,0.2,fpr_owa,1.7936136355217178,1.866531807812032,1.7254538743921588,2.5796259723485955,2.833926312452692,0.7
full_seed11_scaling_0p2_noise0p25_s5_a0p2_b0p7,11,scaling,0.2,0.25,5,0.2,crp,1.7946545840848478,1.868783412007725,1.7254538743921588,2.5988968217581907,2.833926312452692,0.7
full_seed11_scaling_0p2_noise0p25_s5_a0p3_b0p8,11,scaling,0.2,0.25,5,0.3,fpr_owa,1.80305287529104,1.8770000372255016,1.7377043164960737,2.602344865161104,2.780508180814264,0.8
full_seed11_scaling_0p2_noise0p25_s5_a0p3_b0p8,11,scaling,0.2,0.25,5,0.3,crp,1.7992847280254194,1.8749112380467403,1.7136621743197915,2.6202837106321057,2.8182343888801613,0.8
full_seed11_scaling_0p2_noise0p25_s9_a0p2_b0p7,11,scaling,0.2,0.25,9,0.2,fpr_owa,1.7690824609758329,1.8355264332118104,1.6633898102850833,2.491996335066092,2.664544522488536,0.7
full_seed11_scaling_0p2_noise0p25_s9_a0p2_b0p7,11,scaling,0.2,0.25,9,0.2,crp,1.7821806083092384,1.85492071976594,1.6835606835123595,2.5571862811420583,2.702161363193952,0.7
full_seed11_scaling_0p2_noise0p25_s9_a0p3_b0p8,11,scaling,0.2,0.25,9,0.3,fpr_owa,1.7541086748468462,1.8284158233946668,1.659359615559731,2.554895021452724,2.637995248772796,0.8
full_seed11_scaling_0p2_noise0p25_s9_a0p3_b0p8,11,scaling,0.2,0.25,9,0.3,crp,1.7633060425012348,1.84233551838924,1.636294357681738,2.554408630086608,2.7725505462273627,0.8
full_seed11_scaling_0p2_noise0p5_s13_a0p2_b0p7,11,scaling,0.2,0.5,13,0.2,fpr_owa,1.3149036283110442,1.3894947465380376,1.3157288297448044,2.0623996030007543,2.3706224574300268,0.7
full_seed11_scaling_0p2_noise0p5_s13_a0p2_b0p7,11,scaling,0.2,0.5,13,0.2,crp,1.4437854141467907,1.5531060228008404,1.35764664519596,2.4843090252523354,2.763028769143567,0.7
full_seed11_scaling_0p2_noise0p5_s13_a0p3_b0p8,11,scaling,0.2,0.5,13,0.3,fpr_owa,1.417237207936486,1.5195672138382914,1.324332959396866,2.3149752005572086,2.556132393318061,0.8
full_seed11_scaling_0p2_noise0p5_s13_a0p3_b0p8,11,scaling,0.2,0.5,13,0.3,crp,1.5245296510959032,1.6463224713072684,1.4567496001346103,2.5120719666188918,2.7644093855031846,0.8
full_seed11_scaling_0p2_noise0p5_s5_a0p2_b0p7,11,scaling,0.2,0.5,5,0.2,fpr_owa,1.812739932187747,1.897753219714824,1.7754376104405123,2.7501365766414554,3.190669428167615,0.7
full_seed11_scaling_0p2_noise0p5_s5_a0p2_b0p7,11,scaling,0.2,0.5,5,0.2,crp,1.7976083281267066,1.8848996102103543,1.727268489818366,2.7142753294123887,2.9080300895455244,0.7
full_seed11_scaling_0p2_noise0p5_s5_a0p3_b0p8,11,scaling,0.2,0.5,5,0.3,fpr_owa,1.8111325787694916,1.8975824355436857,1.7458329681520823,2.7262573935028143,3.1417058188459723,0.8
full_seed11_scaling_0p2_noise0p5_s5_a0p3_b0p8,11,scaling,0.2,0.5,5,0.3,crp,1.805534199945551,1.8984913359208253,1.741027055572114,2.7578792576604143,3.045513321504141,0.8
full_seed11_scaling_0p2_noise0p5_s9_a0p2_b0p7,11,scaling,0.2,0.5,9,0.2,fpr_owa,1.727101814276771,1.8056317580613357,1.6584916117813329,2.5566094144774496,2.8801290250005924,0.7
full_seed11_scaling_0p2_noise0p5_s9_a0p2_b0p7,11,scaling,0.2,0.5,9,0.2,crp,1.7643597858490243,1.842693600929573,1.6909109356633194,2.619313879320147,2.7795968869479046,0.7
full_seed11_scaling_0p2_noise0p5_s9_a0p3_b0p8,11,scaling,0.2,0.5,9,0.3,fpr_owa,1.7214950673917266,1.801587046226719,1.6649857691716596,2.5373414160355634,2.864073642446804,0.8
full_seed11_scaling_0p2_noise0p5_s9_a0p3_b0p8,11,scaling,0.2,0.5,9,0.3,crp,1.739257414548166,1.8191389904517672,1.6624567753966162,2.62491356453672,2.8474494451655707,0.8
full_seed11_scaling_0p3_noise0p1_s13_a0p2_b0p7,11,scaling,0.3,0.1,13,0.2,fpr_owa,1.239497097031424,1.292986076455757,1.207598446074722,1.7514334844989063,1.8496345310305335,0.7
full_seed11_scaling_0p3_noise0p1_s13_a0p2_b0p7,11,scaling,0.3,0.1,13,0.2,crp,1.2046038045860787,1.2612781143184462,1.195767402629539,1.708934966869128,1.8496345310305335,0.7
full_seed11_scaling_0p3_noise0p1_s13_a0p3_b0p8,11,scaling,0.3,0.1,13,0.3,fpr_owa,1.5118906328349595,1.5925654092905128,1.4541840856881407,2.200223437492548,2.2887160166973666,0.8
full_seed11_scaling_0p3_noise0p1_s13_a0p3_b0p8,11,scaling,0.3,0.1,13,0.3,crp,1.47256699870385,1.56266180088064,1.4228235123983008,2.1705134767096914,2.2887160166973666,0.8
full_seed11_scaling_0p3_noise0p1_s5_a0p2_b0p7,11,scaling,0.3,0.1,5,0.2,fpr_owa,1.8064143488036144,1.8815983157662268,1.6558811932758128,2.595409947588094,2.7355679391143286,0.7
full_seed11_scaling_0p3_noise0p1_s5_a0p2_b0p7,11,scaling,0.3,0.1,5,0.2,crp,1.8031305263671136,1.8795967713270327,1.6558811932758128,2.5976629340537296,2.7355679391143286,0.7
full_seed11_scaling_0p3_noise0p1_s5_a0p3_b0p8,11,scaling,0.3,0.1,5,0.3,fpr_owa,1.8101535144637688,1.887037077162479,1.7161768541856826,2.570805110447358,2.707021374494924,0.8
full_seed11_scaling_0p3_noise0p1_s5_a0p3_b0p8,11,scaling,0.3,0.1,5,0.3,crp,1.8079048645159197,1.8867134031738264,1.7161768541856826,2.576890700675729,2.707021374494924,0.8
full_seed11_scaling_0p3_noise0p1_s9_a0p2_b0p7,11,scaling,0.3,0.1,9,0.2,fpr_owa,1.8030723845531256,1.8621730909809944,1.6590818149398154,2.4985736756868304,2.605088360633329,0.7
full_seed11_scaling_0p3_noise0p1_s9_a0p2_b0p7,11,scaling,0.3,0.1,9,0.2,crp,1.8252722389277225,1.8896866110972383,1.6682878695006251,2.5428745201804865,2.713802847527604,0.7
full_seed11_scaling_0p3_noise0p1_s9_a0p3_b0p8,11,scaling,0.3,0.1,9,0.3,fpr_owa,1.769205840829435,1.8471182461827735,1.618013445904371,2.523365882535625,2.69656053563251,0.8
full_seed11_scaling_0p3_noise0p1_s9_a0p3_b0p8,11,scaling,0.3,0.1,9,0.3,crp,1.7805277972426905,1.8614675879870732,1.618013445904371,2.5602330356634546,2.7314703531545863,0.8
full_seed11_scaling_0p3_noise0p25_s13_a0p2_b0p7,11,scaling,0.3,0.25,13,0.2,fpr_owa,1.2693047468735823,1.334458525429396,1.2504792006017191,1.898200247734513,2.0637867144972306,0.7
full_seed11_scaling_0p3_noise0p25_s13_a0p2_b0p7,11,scaling,0.3,0.25,13,0.2,crp,1.3091227844263644,1.4005730778597374,1.247532890291198,2.0843837826530605,2.524274122491192,0.7
full_seed11_scaling_0p3_noise0p25_s13_a0p3_b0p8,11,scaling,0.3,0.25,13,0.3,fpr_owa,1.475748595109882,1.5800524992970604,1.427693672378514,2.3053441734948743,2.42067188141775,0.8
full_seed11_scaling_0p3_noise0p25_s13_a0p3_b0p8,11,scaling,0.3,0.25,13,0.3,crp,1.5061941578384708,1.628714391016361,1.449093884699696,2.429715444583879,2.67015916698868,0.8
full_seed11_scaling_0p3_noise0p25_s5_a0p2_b0p7,11,scaling,0.3,0.25,5,0.2,fpr_owa,1.812443779609964,1.887902174986629,1.7211649704988596,2.655612522001844,2.8249633333898125,0.7
full_seed11_scaling_0p3_noise0p25_s5_a0p2_b0p7,11,scaling,0.3,0.25,5,0.2,crp,1.811105178806177,1.886986972824394,1.7139771780389244,2.631757373194055,2.796337400099914,0.7
full_seed11_scaling_0p3_noise0p25_s5_a0p3_b0p8,11,scaling,0.3,0.25,5,0.3,fpr_owa,1.825802420106386,1.9013867668559608,1.7589815174739507,2.636475406692319,2.825767598424654,0.8
full_seed11_scaling_0p3_noise0p25_s5_a0p3_b0p8,11,scaling,0.3,0.25,5,0.3,crp,1.8223972497328895,1.8992531895842009,1.7288601870447282,2.636475406692319,2.825767598424654,0.8
full_seed11_scaling_0p3_noise0p25_s9_a0p2_b0p7,11,scaling,0.3,0.25,9,0.2,fpr_owa,1.780826076284436,1.8469877102526495,1.6731556657218682,2.512170717536382,2.6949150054920032,0.7
full_seed11_scaling_0p3_noise0p25_s9_a0p2_b0p7,11,scaling,0.3,0.25,9,0.2,crp,1.7935498465826605,1.8653218270523757,1.6797065561524014,2.5863515451458152,2.702161363193952,0.7
full_seed11_scaling_0p3_noise0p25_s9_a0p3_b0p8,11,scaling,0.3,0.25,9,0.3,fpr_owa,1.7666446996945673,1.841736203433618,1.6444364664500446,2.554752982028629,2.6850135511482764,0.8
full_seed11_scaling_0p3_noise0p25_s9_a0p3_b0p8,11,scaling,0.3,0.25,9,0.3,crp,1.7776460810204242,1.8577266832545247,1.6387023118992698,2.571215325727557,2.7725505462273627,0.8
full_seed11_scaling_0p3_noise0p5_s13_a0p2_b0p7,11,scaling,0.3,0.5,13,0.2,fpr_owa,1.3230725151222988,1.398350504292518,1.325147204060105,2.079560570433844,2.420279737061237,0.7
full_seed11_scaling_0p3_noise0p5_s13_a0p2_b0p7,11,scaling,0.3,0.5,13,0.2,crp,1.4399805081776482,1.5513840247470758,1.3559491857291346,2.464792686150444,2.710930042389195,0.7
full_seed11_scaling_0p3_noise0p5_s13_a0p3_b0p8,11,scaling,0.3,0.5,13,0.3,fpr_owa,1.4193855926005472,1.5226774602785471,1.3500182958258415,2.3173505451399548,2.606721092901748,0.8
full_seed11_scaling_0p3_noise0p5_s13_a0p3_b0p8,11,scaling,0.3,0.5,13,0.3,crp,1.5309412776380769,1.6522798722760277,1.4828770419329969,2.5332716622321514,2.719440865843505,0.8
full_seed11_scaling_0p3_noise0p5_s5_a0p2_b0p7,11,scaling,0.3,0.5,5,0.2,fpr_owa,1.8276193485532872,1.915534079078054,1.7605293803352524,2.758288605645806,3.190669428167615,0.7
full_seed11_scaling_0p3_noise0p5_s5_a0p2_b0p7,11,scaling,0.3,0.5,5,0.2,crp,1.824434989952998,1.914580885519075,1.7395850740935477,2.7622160119198704,3.040344893950083,0.7
full_seed11_scaling_0p3_noise0p5_s5_a0p3_b0p8,11,scaling,0.3,0.5,5,0.3,fpr_owa,1.828939343022231,1.9170927410774723,1.7434984452282831,2.7822015558360462,3.215567817222724,0.8
full_seed11_scaling_0p3_noise0p5_s5_a0p3_b0p8,11,scaling,0.3,0.5,5,0.3,crp,1.829286670940821,1.923363162439373,1.7509883813550011,2.7701620220020464,3.20546254723862,0.8
full_seed11_scaling_0p3_noise0p5_s9_a0p2_b0p7,11,scaling,0.3,0.5,9,0.2,fpr_owa,1.7350342858612764,1.8142470884816908,1.6625313728170608,2.568780494717421,2.9518608529543795,0.7
full_seed11_scaling_0p3_noise0p5_s9_a0p2_b0p7,11,scaling,0.3,0.5,9,0.2,crp,1.7701427641119445,1.8492711544909377,1.7263336278666273,2.639570099118019,2.8317357097877287,0.7
full_seed11_scaling_0p3_noise0p5_s9_a0p3_b0p8,11,scaling,0.3,0.5,9,0.3,fpr_owa,1.731817234671794,1.8136801533924,1.6931058298619113,2.5716668288043136,2.864073642446804,0.8
full_seed11_scaling_0p3_noise0p5_s9_a0p3_b0p8,11,scaling,0.3,0.5,9,0.3,crp,1.7509213638875945,1.8322628763319224,1.7004825514800874,2.635695190675676,2.858214250886188,0.8
full_seed11_scaling_0p4_noise0p1_s13_a0p2_b0p7,11,scaling,0.4,0.1,13,0.2,fpr_owa,1.2474611937078075,1.302851808870622,1.224856641418847,1.7889062553850137,1.8542216311793025,0.7
full_seed11_scaling_0p4_noise0p1_s13_a0p2_b0p7,11,scaling,0.4,0.1,13,0.2,crp,1.2108751548360042,1.2693501226361743,1.2026784507458006,1.7745246050200705,1.8542216311793025,0.7
full_seed11_scaling_0p4_noise0p1_s13_a0p3_b0p8,11,scaling,0.4,0.1,13,0.3,fpr_owa,1.5238978260220648,1.605375736921468,1.4610334123686444,2.2509416183189126,2.3095731561705115,0.8
full_seed11_scaling_0p4_noise0p1_s13_a0p3_b0p8,11,scaling,0.4,0.1,13,0.3,crp,1.4841805605419822,1.574558566967745,1.4500390277040114,2.192003057032239,2.3095731561705115,0.8
full_seed11_scaling_0p4_noise0p1_s5_a0p2_b0p7,11,scaling,0.4,0.1,5,0.2,fpr_owa,1.8064143488036144,1.8815983157662268,1.6558811932758128,2.595409947588094,2.7355679391143286,0.7
full_seed11_scaling_0p4_noise0p1_s5_a0p2_b0p7,11,scaling,0.4,0.1,5,0.2,crp,1.8031305263671136,1.8795967713270327,1.6558811932758128,2.5976629340537296,2.7355679391143286,0.7
full_seed11_scaling_0p4_noise0p1_s5_a0p3_b0p8,11,scaling,0.4,0.1,5,0.3,fpr_owa,1.8101535144637688,1.887037077162479,1.7161768541856826,2.570805110447358,2.707021374494924,0.8
full_seed11_scaling_0p4_noise0p1_s5_a0p3_b0p8,11,scaling,0.4,0.1,5,0.3,crp,1.8079048645159197,1.8867134031738264,1.7161768541856826,2.576890700675729,2.707021374494924,0.8
full_seed11_scaling_0p4_noise0p1_s9_a0p2_b0p7,11,scaling,0.4,0.1,9,0.2,fpr_owa,1.8155265599107588,1.8774255017536388,1.6599086489152488,2.5244824743377245,2.6440968438176404,0.7
full_seed11_scaling_0p4_noise0p1_s9_a0p2_b0p7,11,scaling,0.4,0.1,9,0.2,crp,1.8364599433177016,1.9046145948840485,1.6599086489152488,2.58809208230574,2.7324382213715976,0.7
full_seed11_scaling_0p4_noise0p1_s9_a0p3_b0p8,11,scaling,0.4,0.1,9,0.3,fpr_owa,1.780900114972941,1.8604134349558397,1.608424279356245,2.567085183030824,2.7089841181951733,0.8
full_seed11_scaling_0p4_noise0p1_s9_a0p3_b0p8,11,scaling,0.4,0.1,9,0.3,crp,1.7957519371781578,1.881255389400708,1.599225716005365,2.609309924709362,2.7314703531545863,0.8
full_seed11_scaling_0p4_noise0p25_s13_a0p2_b0p7,11,scaling,0.4,0.25,13,0.2,fpr_owa,1.2784681406545038,1.3435805866189476,1.2548214029082725,1.922201025822608,2.0823235834938947,0.7
full_seed11_scaling_0p4_noise0p25_s13_a0p2_b0p7,11,scaling,0.4,0.25,13,0.2,crp,1.3141443374071504,1.4082659241173765,1.2506532525800311,2.157334510227461,2.5524931328348885,0.7
full_seed11_scaling_0p4_noise0p25_s13_a0p3_b0p8,11,scaling,0.4,0.25,13,0.3,fpr_owa,1.4801525714560697,1.5878661889510783,1.4555431228362132,2.322138552953099,2.4497893314444985,0.8
full_seed11_scaling_0p4_noise0p25_s13_a0p3_b0p8,11,scaling,0.4,0.25,13,0.3,crp,1.5145167267324349,1.6413901161390791,1.4526891329465912,2.4571789329048777,2.714115101087817,0.8
full_seed11_scaling_0p4_noise0p25_s5_a0p2_b0p7,11,scaling,0.4,0.25,5,0.2,fpr_owa,1.812443779609964,1.887902174986629,1.7211649704988596,2.655612522001844,2.8249633333898125,0.7
full_seed11_scaling_0p4_noise0p25_s5_a0p2_b0p7,11,scaling,0.4,0.25,5,0.2,crp,1.811105178806177,1.886986972824394,1.7139771780389244,2.631757373194055,2.796337400099914,0.7
full_seed11_scaling_0p4_noise0p25_s5_a0p3_b0p8,11,scaling,0.4,0.25,5,0.3,fpr_owa,1.825802420106386,1.9013867668559608,1.7589815174739507,2.636475406692319,2.825767598424654,0.8
full_seed11_scaling_0p4_noise0p25_s5_a0p3_b0p8,11,scaling,0.4,0.25,5,0.3,crp,1.8223972497328895,1.8992531895842009,1.7288601870447282,2.636475406692319,2.825767598424654,0.8
full_seed11_scaling_0p4_noise0p25_s9_a0p2_b0p7,11,scaling,0.4,0.25,9,0.2,fpr_owa,1.792647866602923,1.8619265063931147,1.690376575329802,2.5464482217412807,2.8484970130130165,0.7
full_seed11_scaling_0p4_noise0p25_s9_a0p2_b0p7,11,scaling,0.4,0.25,9,0.2,crp,1.8043289710533583,1.8788621432946733,1.6894870327341238,2.637498628225967,2.723738539494837,0.7
full_seed11_scaling_0p4_noise0p25_s9_a0p3_b0p8,11,scaling,0.4,0.25,9,0.3,fpr_owa,1.7739025789375067,1.850669446960153,1.668284193878235,2.568632372213341,2.7086535956786104,0.8
