scenario,seed,attack_type,attack_ratio,sensor_noise_level,sensors_per_group,alpha,mean_rounds,converged_rate,mean_consensus_degree,mean_excluded_per_tick,beta
full_seed101_replay_0p4_noise0p5_s9_a0p3_b0p8,101,replay,0.4,0.5,9,0.3,1.9291666666666667,0.6791666666666667,0.7287932541979715,2.029166666666667,0.8
full_seed101_scaling_0p0_noise0p1_s13_a0p2_b0p7,101,scaling,0.0,0.1,13,0.2,2.0375,0.2125,0.6154120947055214,2.2041666666666666,0.7
full_seed101_scaling_0p0_noise0p1_s13_a0p3_b0p8,101,scaling,0.0,0.1,13,0.3,2.0375,0.2125,0.6154120947055214,2.2041666666666666,0.8
full_seed101_scaling_0p0_noise0p1_s5_a0p2_b0p7,101,scaling,0.0,0.1,5,0.2,1.0416666666666667,0.8958333333333334,0.7778765535718084,0.05,0.7
full_seed101_scaling_0p0_noise0p1_s5_a0p3_b0p8,101,scaling,0.0,0.1,5,0.3,1.0416666666666667,0.8958333333333334,0.7778765535718084,0.05,0.8
full_seed101_scaling_0p0_noise0p1_s9_a0p2_b0p7,101,scaling,0.0,0.1,9,0.2,1.6708333333333334,0.7916666666666666,0.7525204722430491,0.7625,0.7
full_seed101_scaling_0p0_noise0p1_s9_a0p3_b0p8,101,scaling,0.0,0.1,9,0.3,1.6708333333333334,0.7916666666666666,0.7525204722430491,0.7625,0.8
full_seed101_scaling_0p0_noise0p25_s13_a0p2_b0p7,101,scaling,0.0,0.25,13,0.2,2.245833333333333,0.4041666666666667,0.683356940746831,3.7,0.7
full_seed101_scaling_0p0_noise0p25_s13_a0p3_b0p8,101,scaling,0.0,0.25,13,0.3,2.245833333333333,0.4041666666666667,0.683356940746831,3.7,0.8
full_seed101_scaling_0p0_noise0p25_s5_a0p2_b0p7,101,scaling,0.0,0.25,5,0.2,1.1416666666666666,0.7833333333333333,0.755016007182041,0.1541666666666666,0.7
full_seed101_scaling_0p0_noise0p25_s5_a0p3_b0p8,101,scaling,0.0,0.25,5,0.3,1.1416666666666666,0.7833333333333333,0.755016007182041,0.1541666666666666,0.8
full_seed101_scaling_0p0_noise0p25_s9_a0p2_b0p7,101,scaling,0.0,0.25,9,0.2,1.7666666666666666,0.7416666666666667,0.749010025811955,1.0541666666666667,0.7
full_seed101_scaling_0p0_noise0p25_s9_a0p3_b0p8,101,scaling,0.0,0.25,9,0.3,1.7666666666666666,0.7416666666666667,0.749010025811955,1.0541666666666667,0.8
full_seed101_scaling_0p0_noise0p5_s13_a0p2_b0p7,101,scaling,0.0,0.5,13,0.2,2.1708333333333334,0.5,0.7014891264983326,5.129166666666666,0.7
full_seed101_scaling_0p0_noise0p5_s13_a0p3_b0p8,101,scaling,0.0,0.5,13,0.3,2.1708333333333334,0.5,0.7014891264983326,5.129166666666666,0.8
full_seed101_scaling_0p0_noise0p5_s5_a0p2_b0p7,101,scaling,0.0,0.5,5,0.2,1.5166666666666666,0.7125,0.734864328703523,0.65,0.7
full_seed101_scaling_0p0_noise0p5_s5_a0p3_b0p8,101,scaling,0.0,0.5,5,0.3,1.5166666666666666,0.7125,0.734864328703523,0.65,0.8
full_seed101_scaling_0p0_noise0p5_s9_a0p2_b0p7,101,scaling,0.0,0.5,9,0.2,1.9416666666666669,0.725,0.7330677495002281,2.0,0.7
full_seed101_scaling_0p0_noise0p5_s9_a0p3_b0p8,101,scaling,0.0,0.5,9,0.3,1.9416666666666669,0.725,0.7330677495002281,2.0,0.8
full_seed101_scaling_0p1_noise0p1_s13_a0p2_b0p7,101,scaling,0.1,0.1,13,0.2,2.0875,0.225,0.6178109264951881,2.3375,0.7
full_seed101_scaling_0p1_noise0p1_s13_a0p3_b0p8,101,scaling,0.1,0.1,13,0.3,2.0875,0.225,0.6178109264951881,2.3375,0.8
full_seed101_scaling_0p1_noise0p1_s5_a0p2_b0p7,101,scaling,0.1,0.1,5,0.2,1.0416666666666667,0.8958333333333334,0.7778765535718084,0.05,0.7
full_seed101_scaling_0p1_noise0p1_s5_a0p3_b0p8,101,scaling,0.1,0.1,5,0.3,1.0416666666666667,0.8958333333333334,0.7778765535718084,0.05,0.8
full_seed101_scaling_0p1_noise0p1_s9_a0p2_b0p7,101,scaling,0.1,0.1,9,0.2,1.6875,0.7833333333333333,0.7495143865692478,0.7833333333333333,0.7
full_seed101_scaling_0p1_noise0p1_s9_a0p3_b0p8,101,scaling,0.1,0.1,9,0.3,1.6875,0.7833333333333333,0.7495143865692478,0.7833333333333333,0.8
full_seed101_scaling_0p1_noise0p25_s13_a0p2_b0p7,101,scaling,0.1,0.25,13,0.2,2.2333333333333334,0.4083333333333333,0.6822233662475753,3.7291666666666665,0.7
full_seed101_scaling_0p1_noise0p25_s13_a0p3_b0p8,101,scaling,0.1,0.25,13,0.3,2.2333333333333334,0.4083333333333333,0.6822233662475753,3.7291666666666665,0.8
full_seed101_scaling_0p1_noise0p25_s5_a0p2_b0p7,101,scaling,0.1,0.25,5,0.2,1.1416666666666666,0.7833333333333333,0.755016007182041,0.1541666666666666,0.7
full_seed101_scaling_0p1_noise0p25_s5_a0p3_b0p8,101,scaling,0.1,0.25,5,0.3,1.1416666666666666,0.7833333333333333,0.755016007182041,0.1541666666666666,0.8
full_seed101_scaling_0p1_noise0p25_s9_a0p2_b0p7,101,scaling,0.1,0.25,9,0.2,1.775,0.7541666666666667,0.7452568611407713,1.0541666666666667,0.7
full_seed101_scaling_0p1_noise0p25_s9_a0p3_b0p8,101,scaling,0.1,0.25,9,0.3,1.775,0.7541666666666667,0.7452568611407713,1.0541666666666667,0.8
full_seed101_scaling_0p1_noise0p5_s13_a0p2_b0p7,101,scaling,0.1,0.5,13,0.2,2.191666666666667,0.5083333333333333,0.7068997376159635,5.2375,0.7
full_seed101_scaling_0p1_noise0p5_s13_a0p3_b0p8,101,scaling,0.1,0.5,13,0.3,2.191666666666667,0.5083333333333333,0.7068997376159635,5.2375,0.8
full_seed101_scaling_0p1_noise0p5_s5_a0p2_b0p7,101,scaling,0.1,0.5,5,0.2,1.5166666666666666,0.7125,0.734864328703523,0.65,0.7
full_seed101_scaling_0p1_noise0p5_s5_a0p3_b0p8,101,scaling,0.1,0.5,5,0.3,1.5166666666666666,0.7125,0.734864328703523,0.65,0.8
full_seed101_scaling_0p1_noise0p5_s9_a0p2_b0p7,101,scaling,0.1,0.5,9,0.2,1.9541666666666664,0.7291666666666666,0.7344044732002363,2.029166666666667,0.7
full_seed101_scaling_0p1_noise0p5_s9_a0p3_b0p8,101,scaling,0.1,0.5,9,0.3,1.9541666666666664,0.7291666666666666,0.7344044732002363,2.029166666666667,0.8
full_seed101_scaling_0p2_noise0p1_s13_a0p2_b0p7,101,scaling,0.2,0.1,13,0.2,2.1375,0.2291666666666666,0.6183574009918079,2.55,0.7
full_seed101_scaling_0p2_noise0p1_s13_a0p3_b0p8,101,scaling,0.2,0.1,13,0.3,2.1375,0.2291666666666666,0.6183574009918079,2.55,0.8
full_seed101_scaling_0p2_noise0p1_s5_a0p2_b0p7,101,scaling,0.2,0.1,5,0.2,1.0458333333333334,0.8541666666666666,0.7694617047396183,0.0541666666666666,0.7
full_seed101_scaling_0p2_noise0p1_s5_a0p3_b0p8,101,scaling,0.2,0.1,5,0.3,1.0458333333333334,0.8541666666666666,0.7694617047396183,0.0541666666666666,0.8
full_seed101_scaling_0p2_noise0p1_s9_a0p2_b0p7,101,scaling,0.2,0.1,9,0.2,1.7,0.7833333333333333,0.7478265227825005,0.8041666666666667,0.7
full_seed101_scaling_0p2_noise0p1_s9_a0p3_b0p8,101,scaling,0.2,0.1,9,0.3,1.7,0.7833333333333333,0.7478265227825005,0.8041666666666667,0.8
full_seed101_scaling_0p2_noise0p25_s13_a0p2_b0p7,101,scaling,0.2,0.25,13,0.2,2.2,0.4083333333333333,0.6809763929620752,3.795833333333333,0.7
full_seed101_scaling_0p2_noise0p25_s13_a0p3_b0p8,101,scaling,0.2,0.25,13,0.3,2.2,0.4083333333333333,0.6809763929620752,3.795833333333333,0.8
full_seed101_scaling_0p2_noise0p25_s5_a0p2_b0p7,101,scaling,0.2,0.25,5,0.2,1.1458333333333333,0.7458333333333333,0.7501863203869715,0.1541666666666666,0.7
full_seed101_scaling_0p2_noise0p25_s5_a0p3_b0p8,101,scaling,0.2,0.25,5,0.3,1.1458333333333333,0.7458333333333333,0.7501863203869715,0.1541666666666666,0.8
full_seed101_scaling_0p2_noise0p25_s9_a0p2_b0p7,101,scaling,0.2,0.25,9,0.2,1.8041666666666667,0.7666666666666667,0.7462351205783379,1.1125,0.7
full_seed101_scaling_0p2_noise0p25_s9_a0p3_b0p8,101,scaling,0.2,0.25,9,0.3,1.8041666666666667,0.7666666666666667,0.7462351205783379,1.1125,0.8
full_seed101_scaling_0p2_noise0p5_s13_a0p2_b0p7,101,scaling,0.2,0.5,13,0.2,2.158333333333333,0.5208333333333334,0.7022944859584261,5.283333333333333,0.7
full_seed101_scaling_0p2_noise0p5_s13_a0p3_b0p8,101,scaling,0.2,0.5,13,0.3,2.158333333333333,0.5208333333333334,0.7022944859584261,5.283333333333333,0.8
full_seed101_scaling_0p2_noise0p5_s5_a0p2_b0p7,101,scaling,0.2,0.5,5,0.2,1.5416666666666667,0.7041666666666667,0.737613727734263,0.6916666666666667,0.7
full_seed101_scaling_0p2_noise0p5_s5_a0p3_b0p8,101,scaling,0.2,0.5,5,0.3,1.5416666666666667,0.7041666666666667,0.737613727734263,0.6916666666666667,0.8
full_seed101_scaling_0p2_noise0p5_s9_a0p2_b0p7,101,scaling,0.2,0.5,9,0.2,1.9541666666666664,0.7041666666666667,0.7333764266601506,2.0708333333333333,0.7
full_seed101_scaling_0p2_noise0p5_s9_a0p3_b0p8,101,scaling,0.2,0.5,9,0.3,1.9541666666666664,0.7041666666666667,0.7333764266601506,2.0708333333333333,0.8
full_seed101_scaling_0p3_noise0p1_s13_a0p2_b0p7,101,scaling,0.3,0.1,13,0.2,2.158333333333333,0.225,0.616758111071563,2.629166666666667,0.7
full_seed101_scaling_0p3_noise0p1_s13_a0p3_b0p8,101,scaling,0.3,0.1,13,0.3,2.158333333333333,0.225,0.616758111071563,2.629166666666667,0.8
full_seed101_scaling_0p3_noise0p1_s5_a0p2_b0p7,101,scaling,0.3,0.1,5,0.2,1.0625,0.8416666666666667,0.7670276152290192,0.0708333333333333,0.7
full_seed101_scaling_0p3_noise0p1_s5_a0p3_b0p8,101,scaling,0.3,0.1,5,0.3,1.0625,0.8416666666666667,0.7670276152290192,0.0708333333333333,0.8
full_seed101_scaling_0p3_noise0p1_s9_a0p2_b0p7,101,scaling,0.3,0.1,9,0.2,1.725,0.7708333333333334,0.7492418252976999,0.8416666666666667,0.7
full_seed101_scaling_0p3_noise0p1_s9_a0p3_b0p8,101,scaling,0.3,0.1,9,0.3,1.725,0.7708333333333334,0.7492418252976999,0.8416666666666667,0.8
full_seed101_scaling_0p3_noise0p25_s13_a0p2_b0p7,101,scaling,0.3,0.25,13,0.2,2.208333333333333,0.4041666666666667,0.6800572076267793,3.8625,0.7
full_seed101_scaling_0p3_noise0p25_s13_a0p3_b0p8,101,scaling,0.3,0.25,13,0.3,2.208333333333333,0.4041666666666667,0.6800572076267793,3.8625,0.8
full_seed101_scaling_0p3_noise0p25_s5_a0p2_b0p7,101,scaling,0.3,0.25,5,0.2,1.1708333333333334,0.7375,0.7481036443773642,0.1833333333333333,0.7
full_seed101_scaling_0p3_noise0p25_s5_a0p3_b0p8,101,scaling,0.3,0.25,5,0.3,1.1708333333333334,0.7375,0.7481036443773642,0.1833333333333333,0.8
full_seed101_scaling_0p3_noise0p25_s9_a0p2_b0p7,101,scaling,0.3,0.25,9,0.2,1.8041666666666667,0.7625,0.744696076456672,1.125,0.7
full_seed101_scaling_0p3_noise0p25_s9_a0p3_b0p8,101,scaling,0.3,0.25,9,0.3,1.8041666666666667,0.7625,0.744696076456672,1.125,0.8
full_seed101_scaling_0p3_noise0p5_s13_a0p2_b0p7,101,scaling,0.3,0.5,13,0.2,2.154166666666667,0.5125,0.7013384212725564,5.291666666666667,0.7
full_seed101_scaling_0p3_noise0p5_s13_a0p3_b0p8,101,scaling,0.3,0.5,13,0.3,2.154166666666667,0.5125,0.7013384212725564,5.291666666666667,0.8
full_seed101_scaling_0p3_noise0p5_s5_a0p2_b0p7,101,scaling,0.3,0.5,5,0.2,1.5166666666666666,0.6625,0.7288606619011818,0.6625,0.7
full_seed101_scaling_0p3_noise0p5_s5_a0p3_b0p8,101,scaling,0.3,0.5,5,0.3,1.5166666666666666,0.6625,0.7288606619011818,0.6625,0.8
full_seed101_scaling_0p3_noise0p5_s9_a0p2_b0p7,101,scaling,0.3,0.5,9,0.2,1.9416666666666669,0.6916666666666667,0.7324983047231005,2.0708333333333333,0.7
full_seed101_scaling_0p3_noise0p5_s9_a0p3_b0p8,101,scaling,0.3,0.5,9,0.3,1.9416666666666669,0.6916666666666667,0.7324983047231005,2.0708333333333333,0.8
full_seed101_scaling_0p4_noise0p1_s13_a0p2_b0p7,101,scaling,0.4,0.1,13,0.2,2.1791666666666667,0.2375,0.6209440837619198,2.675,0.7
full_seed101_scaling_0p4_noise0p1_s13_a0p3_b0p8,101,scaling,0.4,0.1,13,0.3,2.1791666666666667,0.2375,0.6209440837619198,2.675,0.8
full_seed101_scaling_0p4_noise0p1_s5_a0p2_b0p7,101,scaling,0.4,0.1,5,0.2,1.0625,0.8416666666666667,0.7670276152290192,0.0708333333333333,0.7
full_seed101_scaling_0p4_noise0p1_s5_a0p3_b0p8,101,scaling,0.4,0.1,5,0.3,1.0625,0.8416666666666667,0.7670276152290192,0.0708333333333333,0.8
full_seed101_scaling_0p4_noise0p1_s9_a0p2_b0p7,101,scaling,0.4,0.1,9,0.2,1.7333333333333334,0.7875,0.7486475403074085,0.8583333333333333,0.7
full_seed101_scaling_0p4_noise0p1_s9_a0p3_b0p8,101,scaling,0.4,0.1,9,0.3,1.7333333333333334,0.7875,0.7486475403074085,0.8583333333333333,0.8
full_seed101_scaling_0p4_noise0p25_s13_a0p2_b0p7,101,scaling,0.4,0.25,13,0.2,2.216666666666667,0.4083333333333333,0.6823341106876112,3.925,0.7
full_seed101_scaling_0p4_noise0p25_s13_a0p3_b0p8,101,scaling,0.4,0.25,13,0.3,2.216666666666667,0.4083333333333333,0.6823341106876112,3.925,0.8
full_seed101_scaling_0p4_noise0p25_s5_a0p2_b0p7,101,scaling,0.4,0.25,5,0.2,1.1708333333333334,0.7375,0.7481036443773642,0.1833333333333333,0.7
full_seed101_scaling_0p4_noise0p25_s5_a0p3_b0p8,101,scaling,0.4,0.25,5,0.3,1.1708333333333334,0.7375,0.7481036443773642,0.1833333333333333,0.8
full_seed101_scaling_0p4_noise0p25_s9_a0p2_b0p7,101,scaling,0.4,0.25,9,0.2,1.8125,0.7416666666666667,0.7446047934125845,1.1541666666666666,0.7
full_seed101_scaling_0p4_noise0p25_s9_a0p3_b0p8,101,scaling,0.4,0.25,9,0.3,1.8125,0.7416666666666667,0.7446047934125845,1.1541666666666666,0.8
full_seed101_scaling_0p4_noise0p5_s13_a0p2_b0p7,101,scaling,0.4,0.5,13,0.2,2.1333333333333333,0.5083333333333333,0.6977857191611158,5.266666666666667,0.7
full_seed101_scaling_0p4_noise0p5_s13_a0p3_b0p8,101,scaling,0.4,0.5,13,0.3,2.1333333333333333,0.5083333333333333,0.6977857191611158,5.266666666666667,0.8
full_seed101_scaling_0p4_noise0p5_s5_a0p2_b0p7,101,scaling,0.4,0.5,5,0.2,1.5166666666666666,0.6625,0.7288606619011818,0.6625,0.7
full_seed101_scaling_0p4_noise0p5_s5_a0p3_b0p8,101,scaling,0.4,0.5,5,0.3,1.5166666666666666,0.6625,0.7288606619011818,0.6625,0.8
full_seed101_scaling_0p4_noise0p5_s9_a0p2_b0p7,101,scaling,0.4,0.5,9,0.2,1.9375,0.7041666666666667,0.733733692100626,2.095833333333333,0.7
full_seed101_scaling_0p4_noise0p5_s9_a0p3_b0p8,101,scaling,0.4,0.5,9,0.3,1.9375,0.7041666666666667,0.733733692100626,2.095833333333333,0.8
full_seed101_spike_0p0_noise0p1_s13_a0p2_b0p7,101,spike,0.0,0.1,13,0.2,2.0375,0.2125,0.6154120947055214,2.2041666666666666,0.7
full_seed101_spike_0p0_noise0p1_s13_a0p3_b0p8,101,spike,0.0,0.1,13,0.3,2.0375,0.2125,0.6154120947055214,2.2041666666666666,0.8
full_seed101_spike_0p0_noise0p1_s5_a0p2_b0p7,101,spike,0.0,0.1,5,0.2,1.0416666666666667,0.8958333333333334,0.7778765535718084,0.05,0.7
full_seed101_spike_0p0_noise0p1_s5_a0p3_b0p8,101,spike,0.0,0.1,5,0.3,1.0416666666666667,0.8958333333333334,0.7778765535718084,0.05,0.8
full_seed101_spike_0p0_noise0p1_s9_a0p2_b0p7,101,spike,0.0,0.1,9,0.2,1.6708333333333334,0.7916666666666666,0.7525204722430491,0.7625,0.7
full_seed101_spike_0p0_noise0p1_s9_a0p3_b0p8,101,spike,0.0,0.1,9,0.3,1.6708333333333334,0.7916666666666666,0.7525204722430491,0.7625,0.8
full_seed101_spike_0p0_noise0p25_s13_a0p2_b0p7,101,spike,0.0,0.25,13,0.2,2.245833333333333,0.4041666666666667,0.683356940746831,3.7,0.7
full_seed101_spike_0p0_noise0p25_s13_a0p3_b0p8,101,spike,0.0,0.25,13,0.3,2.245833333333333,0.4041666666666667,0.683356940746831,3.7,0.8
full_seed101_spike_0p0_noise0p25_s5_a0p2_b0p7,101,spike,0.0,0.25,5,0.2,1.1416666666666666,0.7833333333333333,0.755016007182041,0.1541666666666666,0.7
full_seed101_spike_0p0_noise0p25_s5_a0p3_b0p8,101,spike,0.0,0.25,5,0.3,1.1416666666666666,0.7833333333333333,0.755016007182041,0.1541666666666666,0.8
full_seed101_spike_0p0_noise0p25_s9_a0p2_b0p7,101,spike,0.0,0.25,9,0.2,1.7666666666666666,0.7416666666666667,0.749010025811955,1.0541666666666667,0.7
full_seed101_spike_0p0_noise0p25_s9_a0p3_b0p8,101,spike,0.0,0.25,9,0.3,1.7666666666666666,0.7416666666666667,0.749010025811955,1.0541666666666667,0.8
full_seed101_spike_0p0_noise0p5_s13_a0p2_b0p7,101,spike,0.0,0.5,13,0.2,2.1708333333333334,0.5,0.7014891264983326,5.129166666666666,0.7
full_seed101_spike_0p0_noise0p5_s13_a0p3_b0p8,101,spike,0.0,0.5,13,0.3,2.1708333333333334,0.5,0.7014891264983326,5.129166666666666,0.8
full_seed101_spike_0p0_noise0p5_s5_a0p2_b0p7,101,spike,0.0,0.5,5,0.2,1.5166666666666666,0.7125,0.734864328703523,0.65,0.7
full_seed101_spike_0p0_noise0p5_s5_a0p3_b0p8,101,spike,0.0,0.5,5,0.3,1.5166666666666666,0.7125,0.734864328703523,0.65,0.8
full_seed101_spike_0p0_noise0p5_s9_a0p2_b0p7,101,spike,0.0,0.5,9,0.2,1.9416666666666669,0.725,0.7330677495002281,2.0,0.7
full_seed101_spike_0p0_noise0p5_s9_a0p3_b0p8,101,spike,0.0,0.5,9,0.3,1.9416666666666669,0.725,0.7330677495002281,2.0,0.8
full_seed101_spike_0p1_noise0p1_s13_a0p2_b0p7,101,spike,0.1,0.1,13,0.2,2.1083333333333334,0.2,0.6118420930571111,2.8125,0.7
full_seed101_spike_0p1_noise0p1_s13_a0p3_b0p8,101,spike,0.1,0.1,13,0.3,2.1083333333333334,0.2,0.6118420930571111,2.8125,0.8
full_seed101_spike_0p1_noise0p1_s5_a0p2_b0p7,101,spike,0.1,0.1,5,0.2,1.0416666666666667,0.8958333333333334,0.7778765535718084,0.05,0.7
full_seed101_spike_0p1_noise0p1_s5_a0p3_b0p8,101,spike,0.1,0.1,5,0.3,1.0416666666666667,0.8958333333333334,0.7778765535718084,0.05,0.8
full_seed101_spike_0p1_noise0p1_s9_a0p2_b0p7,101,spike,0.1,0.1,9,0.2,1.7666666666666666,0.8208333333333333,0.7619395608778062,1.2583333333333333,0.7
full_seed101_spike_0p1_noise0p1_s9_a0p3_b0p8,101,spike,0.1,0.1,9,0.3,1.7666666666666666,0.8208333333333333,0.7619395608778062,1.2583333333333333,0.8
full_seed101_spike_0p1_noise0p25_s13_a0p2_b0p7,101,spike,0.1,0.25,13,0.2,2.2,0.4,0.6855903842349905,4.233333333333333,0.7
full_seed101_spike_0p1_noise0p25_s13_a0p3_b0p8,101,spike,0.1,0.25,13,0.3,2.2,0.4,0.6855903842349905,4.233333333333333,0.8
full_seed101_spike_0p1_noise0p25_s5_a0p2_b0p7,101,spike,0.1,0.25,5,0.2,1.1416666666666666,0.7833333333333333,0.755016007182041,0.1541666666666666,0.7
full_seed101_spike_0p1_noise0p25_s5_a0p3_b0p8,101,spike,0.1,0.25,5,0.3,1.1416666666666666,0.7833333333333333,0.755016007182041,0.1541666666666666,0.8
full_seed101_spike_0p1_noise0p25_s9_a0p2_b0p7,101,spike,0.1,0.25,9,0.2,1.8416666666666663,0.7916666666666666,0.7554557524169774,1.5458333333333334,0.7
full_seed101_spike_0p1_noise0p25_s9_a0p3_b0p8,101,spike,0.1,0.25,9,0.3,1.8416666666666663,0.7916666666666666,0.7554557524169774,1.5458333333333334,0.8
full_seed101_spike_0p1_noise0p5_s13_a0p2_b0p7,101,spike,0.1,0.5,13,0.2,2.1,0.4875,0.6901986972448779,5.320833333333334,0.7
full_seed101_spike_0p1_noise0p5_s13_a0p3_b0p8,101,spike,0.1,0.5,13,0.3,2.1,0.4875,0.6901986972448779,5.320833333333334,0.8
full_seed101_spike_0p1_noise0p5_s5_a0p2_b0p7,101,spike,0.1,0.5,5,0.2,1.5166666666666666,0.7125,0.734864328703523,0.65,0.7
full_seed101_spike_0p1_noise0p5_s5_a0p3_b0p8,101,spike,0.1,0.5,5,0.3,1.5166666666666666,0.7125,0.734864328703523,0.65,0.8
full_seed101_spike_0p1_noise0p5_s9_a0p2_b0p7,101,spike,0.1,0.5,9,0.2,1.9333333333333331,0.7375,0.7423089253837887,2.4833333333333334,0.7
full_seed101_spike_0p1_noise0p5_s9_a0p3_b0p8,101,spike,0.1,0.5,9,0.3,1.9333333333333331,0.7375,0.7423089253837887,2.4833333333333334,0.8
full_seed101_spike_0p2_noise0p1_s13_a0p2_b0p7,101,spike,0.2,0.1,13,0.2,1.9916666666666667,0.3166666666666666,0.6549041940417507,3.8333333333333335,0.7
full_seed101_spike_0p2_noise0p1_s13_a0p3_b0p8,101,spike,0.2,0.1,13,0.3,1.9916666666666667,0.3166666666666666,0.6549041940417507,3.8333333333333335,0.8
full_seed101_spike_0p2_noise0p1_s5_a0p2_b0p7,101,spike,0.2,0.1,5,0.2,1.4291666666666667,0.9125,0.7847478825225005,0.5125,0.7
full_seed101_spike_0p2_noise0p1_s5_a0p3_b0p8,101,spike,0.2,0.1,5,0.3,1.4291666666666667,0.9125,0.7847478825225005,0.5125,0.8
full_seed101_spike_0p2_noise0p1_s9_a0p2_b0p7,101,spike,0.2,0.1,9,0.2,1.7666666666666666,0.8375,0.7725819186540697,1.825,0.7
full_seed101_spike_0p2_noise0p1_s9_a0p3_b0p8,101,spike,0.2,0.1,9,0.3,1.7666666666666666,0.8375,0.7725819186540697,1.825,0.8
full_seed101_spike_0p2_noise0p25_s13_a0p2_b0p7,101,spike,0.2,0.25,13,0.2,1.9375,0.2916666666666667,0.5960907155213826,3.658333333333333,0.7
full_seed101_spike_0p2_noise0p25_s13_a0p3_b0p8,101,spike,0.2,0.25,13,0.3,1.9375,0.2916666666666667,0.5960907155213826,3.658333333333333,0.8
full_seed101_spike_0p2_noise0p25_s5_a0p2_b0p7,101,spike,0.2,0.25,5,0.2,1.4541666666666666,0.7958333333333333,0.7570921810079532,0.5666666666666667,0.7
full_seed101_spike_0p2_noise0p25_s5_a0p3_b0p8,101,spike,0.2,0.25,5,0.3,1.4541666666666666,0.7958333333333333,0.7570921810079532,0.5666666666666667,0.8
full_seed101_spike_0p2_noise0p25_s9_a0p2_b0p7,101,spike,0.2,0.25,9,0.2,1.8416666666666663,0.8166666666666667,0.768669231113896,2.1375,0.7
full_seed101_spike_0p2_noise0p25_s9_a0p3_b0p8,101,spike,0.2,0.25,9,0.3,1.8416666666666663,0.8166666666666667,0.768669231113896,2.1375,0.8
full_seed101_spike_0p2_noise0p5_s13_a0p2_b0p7,101,spike,0.2,0.5,13,0.2,1.8541666666666667,0.3291666666666666,0.5693254312812867,4.091666666666667,0.7
full_seed101_spike_0p2_noise0p5_s13_a0p3_b0p8,101,spike,0.2,0.5,13,0.3,1.8541666666666667,0.3291666666666666,0.5693254312812867,4.091666666666667,0.8
full_seed101_spike_0p2_noise0p5_s5_a0p2_b0p7,101,spike,0.2,0.5,5,0.2,1.5916666666666666,0.6666666666666666,0.6967943820066789,0.8083333333333333,0.7
full_seed101_spike_0p2_noise0p5_s5_a0p3_b0p8,101,spike,0.2,0.5,5,0.3,1.5916666666666666,0.6666666666666666,0.6967943820066789,0.8083333333333333,0.8
full_seed101_spike_0p2_noise0p5_s9_a0p2_b0p7,101,spike,0.2,0.5,9,0.2,1.8708333333333331,0.725,0.7187968881132001,2.675,0.7
full_seed101_spike_0p2_noise0p5_s9_a0p3_b0p8,101,spike,0.2,0.5,9,0.3,1.8708333333333331,0.725,0.7187968881132001,2.675,0.8
full_seed101_spike_0p3_noise0p1_s13_a0p2_b0p7,101,spike,0.3,0.1,13,0.2,1.8833333333333333,0.3791666666666666,0.6627059906850105,3.845833333333333,0.7
full_seed101_spike_0p3_noise0p1_s13_a0p3_b0p8,101,spike,0.3,0.1,13,0.3,1.8833333333333333,0.3791666666666666,0.6627059906850105,3.845833333333333,0.8
full_seed101_spike_0p3_noise0p1_s5_a0p2_b0p7,101,spike,0.3,0.1,5,0.2,1.1625,0.6708333333333333,0.6474276784599747,0.3,0.7
full_seed101_spike_0p3_noise0p1_s5_a0p3_b0p8,101,spike,0.3,0.1,5,0.3,1.1625,0.6708333333333333,0.6474276784599747,0.3,0.8
full_seed101_spike_0p3_noise0p1_s9_a0p2_b0p7,101,spike,0.3,0.1,9,0.2,1.7125,0.8,0.7589312794785971,2.1666666666666665,0.7
full_seed101_spike_0p3_noise0p1_s9_a0p3_b0p8,101,spike,0.3,0.1,9,0.3,1.7125,0.8,0.7589312794785971,2.1666666666666665,0.8
full_seed101_spike_0p3_noise0p25_s13_a0p2_b0p7,101,spike,0.3,0.25,13,0.2,1.8708333333333331,0.3208333333333333,0.5772046704913608,3.3916666666666666,0.7
full_seed101_spike_0p3_noise0p25_s13_a0p3_b0p8,101,spike,0.3,0.25,13,0.3,1.8708333333333331,0.3208333333333333,0.5772046704913608,3.3916666666666666,0.8
full_seed101_spike_0p3_noise0p25_s5_a0p2_b0p7,101,spike,0.3,0.25,5,0.2,1.1833333333333331,0.5458333333333333,0.6072399215725848,0.2875,0.7
full_seed101_spike_0p3_noise0p25_s5_a0p3_b0p8,101,spike,0.3,0.25,5,0.3,1.1833333333333331,0.5458333333333333,0.6072399215725848,0.2875,0.8
full_seed101_spike_0p3_noise0p25_s9_a0p2_b0p7,101,spike,0.3,0.25,9,0.2,1.7458333333333331,0.725,0.7301364040770305,2.183333333333333,0.7
full_seed101_spike_0p3_noise0p25_s9_a0p3_b0p8,101,spike,0.3,0.25,9,0.3,1.7458333333333331,0.725,0.7301364040770305,2.183333333333333,0.8
full_seed101_spike_0p3_noise0p5_s13_a0p2_b0p7,101,spike,0.3,0.5,13,0.2,1.7708333333333333,0.3083333333333333,0.5301481464962264,3.5458333333333334,0.7
full_seed101_spike_0p3_noise0p5_s13_a0p3_b0p8,101,spike,0.3,0.5,13,0.3,1.7708333333333333,0.3083333333333333,0.5301481464962264,3.5458333333333334,0.8
