scenario,seed,attack_type,attack_ratio,sensor_noise_level,sensors_per_group,alpha,beta,method,mae,rmse,median_absolute_error,p95_absolute_error,max_absolute_error,mean_anomaly_flags,mean_confidence
full_seed101_scaling_0p1_noise0p5_s5_a0p2_b0p7,101,scaling,0.1,0.5,5,0.2,0.7,trimmed_mean,1.7115853421262202,1.7777234747651833,1.6015542388550599,2.5058581957737376,2.929961561858377,0.0,1.0
full_seed101_scaling_0p1_noise0p5_s5_a0p2_b0p7,101,scaling,0.1,0.5,5,0.2,0.7,hampel_filter_then_mean,1.7104855608155018,1.7878524118661046,1.5908868671686456,2.547353017417972,3.215169498883517,0.0,1.0
full_seed101_scaling_0p1_noise0p5_s5_a0p2_b0p7,101,scaling,0.1,0.5,5,0.2,0.7,direct_owa,1.6416946916870172,1.7201931967236244,1.491406685503558,2.4968898871184217,2.930103452158296,0.0,1.0
full_seed101_scaling_0p1_noise0p5_s5_a0p2_b0p7,101,scaling,0.1,0.5,5,0.2,0.7,fpr_owa,1.709271226509631,1.8044491280747172,1.6461929187271442,2.6895015239178703,3.0208680804791372,0.6541666666666667,0.5498666782734067
full_seed101_scaling_0p1_noise0p5_s9_a0p3_b0p8,101,scaling,0.1,0.5,9,0.3,0.8,mean,1.5391690659978343,1.593828764954007,1.4582788503829747,2.2934178961974205,2.4620588323914108,0.0,1.0
full_seed101_scaling_0p1_noise0p5_s9_a0p3_b0p8,101,scaling,0.1,0.5,9,0.3,0.8,median,1.6562739123309247,1.7307733604213773,1.5831682681385932,2.4661202376045197,2.8757031699531064,0.0,1.0
full_seed101_scaling_0p1_noise0p5_s9_a0p3_b0p8,101,scaling,0.1,0.5,9,0.3,0.8,trimmed_mean,1.5391690659978343,1.593828764954007,1.4582788503829747,2.29341789619742,2.4620588323914103,0.0,1.0
full_seed101_scaling_0p1_noise0p5_s9_a0p3_b0p8,101,scaling,0.1,0.5,9,0.3,0.8,hampel_filter_then_mean,1.6420544802933028,1.7152253712656143,1.5300021221181523,2.472639839022941,2.858430172214085,0.0,1.0
full_seed101_scaling_0p1_noise0p5_s9_a0p3_b0p8,101,scaling,0.1,0.5,9,0.3,0.8,direct_owa,1.7337737034478768,1.7971508202664144,1.6408922162102486,2.5216123515092996,2.896697272130934,0.0,1.0
full_seed101_scaling_0p1_noise0p5_s9_a0p3_b0p8,101,scaling,0.1,0.5,9,0.3,0.8,fpr_owa,1.7071583527752499,1.788404118917098,1.6326205385463677,2.60260037386507,3.125739980150656,1.125,0.5338143436175505
full_seed101_scaling_0p1_noise0p5_s9_a0p2_b0p7,101,scaling,0.1,0.5,9,0.2,0.7,mean,1.5391690659978343,1.593828764954007,1.4582788503829747,2.2934178961974205,2.4620588323914108,0.0,1.0
full_seed101_scaling_0p1_noise0p5_s9_a0p2_b0p7,101,scaling,0.1,0.5,9,0.2,0.7,median,1.6562739123309247,1.7307733604213773,1.5831682681385932,2.4661202376045197,2.8757031699531064,0.0,1.0
full_seed101_scaling_0p1_noise0p5_s9_a0p2_b0p7,101,scaling,0.1,0.5,9,0.2,0.7,trimmed_mean,1.5391690659978343,1.593828764954007,1.4582788503829747,2.29341789619742,2.4620588323914103,0.0,1.0
full_seed101_scaling_0p1_noise0p5_s9_a0p2_b0p7,101,scaling,0.1,0.5,9,0.2,0.7,hampel_filter_then_mean,1.6420544802933028,1.7152253712656143,1.5300021221181523,2.472639839022941,2.858430172214085,0.0,1.0
full_seed101_scaling_0p1_noise0p5_s9_a0p2_b0p7,101,scaling,0.1,0.5,9,0.2,0.7,direct_owa,1.5396704321698997,1.6102772417360987,1.4621655068684345,2.3510036620680816,2.680274570266199,0.0,1.0
full_seed101_scaling_0p1_noise0p5_s9_a0p2_b0p7,101,scaling,0.1,0.5,9,0.2,0.7,fpr_owa,1.7140028850306777,1.7923579837802954,1.646650873773218,2.5754209316867893,2.876284588579141,1.125,0.5338143436175505
full_seed101_scaling_0p1_noise0p5_s13_a0p3_b0p8,101,scaling,0.1,0.5,13,0.3,0.8,mean,1.0579292590950085,1.1046909146580397,1.037450824847018,1.6163235573933363,1.879736519176224,0.0,1.0
full_seed101_scaling_0p1_noise0p5_s13_a0p3_b0p8,101,scaling,0.1,0.5,13,0.3,0.8,median,1.2429927436480264,1.3263832065699261,1.1681506596343079,2.1238306485956135,2.53441788903378,0.0,1.0
full_seed101_scaling_0p1_noise0p5_s13_a0p3_b0p8,101,scaling,0.1,0.5,13,0.3,0.8,trimmed_mean,1.092098925069403,1.1405852994262895,1.0484656608307032,1.6880933164819643,2.0241584740362066,0.0,1.0
full_seed101_scaling_0p1_noise0p5_s13_a0p3_b0p8,101,scaling,0.1,0.5,13,0.3,0.8,hampel_filter_then_mean,1.0881485925875443,1.1420861504434496,1.0511996658377243,1.7130395332415012,2.1205952382815454,0.0,1.0
full_seed101_scaling_0p1_noise0p5_s13_a0p3_b0p8,101,scaling,0.1,0.5,13,0.3,0.8,direct_owa,1.335944572771586,1.3960354891073363,1.2727959774289563,2.0449736337738917,2.329256505151979,0.0,1.0
full_seed101_scaling_0p1_noise0p5_s13_a0p3_b0p8,101,scaling,0.1,0.5,13,0.3,0.8,fpr_owa,1.3690172756140697,1.4809135531153854,1.3067246921190143,2.3700691601417923,2.6315350653432863,1.0916666666666666,0.5362157611856387
full_seed101_scaling_0p1_noise0p5_s13_a0p2_b0p7,101,scaling,0.1,0.5,13,0.2,0.7,mean,1.0579292590950085,1.1046909146580397,1.037450824847018,1.6163235573933363,1.879736519176224,0.0,1.0
full_seed101_scaling_0p1_noise0p5_s13_a0p2_b0p7,101,scaling,0.1,0.5,13,0.2,0.7,median,1.2429927436480264,1.3263832065699261,1.1681506596343079,2.1238306485956135,2.53441788903378,0.0,1.0
full_seed101_scaling_0p1_noise0p5_s13_a0p2_b0p7,101,scaling,0.1,0.5,13,0.2,0.7,trimmed_mean,1.092098925069403,1.1405852994262895,1.0484656608307032,1.6880933164819643,2.0241584740362066,0.0,1.0
full_seed101_scaling_0p1_noise0p5_s13_a0p2_b0p7,101,scaling,0.1,0.5,13,0.2,0.7,hampel_filter_then_mean,1.0881485925875443,1.1420861504434496,1.0511996658377243,1.7130395332415012,2.1205952382815454,0.0,1.0
full_seed101_scaling_0p1_noise0p5_s13_a0p2_b0p7,101,scaling,0.1,0.5,13,0.2,0.7,direct_owa,0.9861870744172379,1.044870539244902,0.9446713823073178,1.6074977511602808,1.946082714383139,0.0,1.0
full_seed101_scaling_0p1_noise0p5_s13_a0p2_b0p7,101,scaling,0.1,0.5,13,0.2,0.7,fpr_owa,1.293922406485765,1.3698240920678897,1.2699166277733172,2.0469385824003457,2.418442801391565,1.0916666666666666,0.5362157611856387
full_seed101_mixed_0p1_noise0p1_s5_a0p3_b0p8,101,mixed,0.1,0.1,5,0.3,0.8,mean,1.7328589928836258,1.7848516382926272,1.5513778182565623,2.385463406552582,2.51251776570704,0.0,1.0
full_seed101_mixed_0p1_noise0p1_s5_a0p3_b0p8,101,mixed,0.1,0.1,5,0.3,0.8,median,1.7504599659273583,1.821701037762588,1.636334306721869,2.47396401238521,2.542735570028059,0.0,1.0
full_seed101_mixed_0p1_noise0p1_s5_a0p3_b0p8,101,mixed,0.1,0.1,5,0.3,0.8,trimmed_mean,1.7328589928836255,1.7848516382926272,1.5513778182565623,2.385463406552582,2.51251776570704,0.0,1.0
full_seed101_mixed_0p1_noise0p1_s5_a0p3_b0p8,101,mixed,0.1,0.1,5,0.3,0.8,hampel_filter_then_mean,1.7493239254011468,1.8120382780588917,1.5466351721133875,2.456229950821758,2.5825225503101557,0.0,1.0
full_seed101_mixed_0p1_noise0p1_s5_a0p3_b0p8,101,mixed,0.1,0.1,5,0.3,0.8,direct_owa,1.7956821320291085,1.852567982342185,1.6470305560287364,2.4530348887958393,2.558084720691984,0.0,1.0
full_seed101_mixed_0p1_noise0p1_s5_a0p3_b0p8,101,mixed,0.1,0.1,5,0.3,0.8,fpr_owa,1.7626268134227294,1.838567579606963,1.6659867656620362,2.496622538502625,2.585644590077675,0.7083333333333334,0.538871638205109
full_seed101_mixed_0p1_noise0p1_s5_a0p2_b0p7,101,mixed,0.1,0.1,5,0.2,0.7,mean,1.7328589928836258,1.7848516382926272,1.5513778182565623,2.385463406552582,2.51251776570704,0.0,1.0
full_seed101_mixed_0p1_noise0p1_s5_a0p2_b0p7,101,mixed,0.1,0.1,5,0.2,0.7,median,1.7504599659273583,1.821701037762588,1.636334306721869,2.47396401238521,2.542735570028059,0.0,1.0
full_seed101_mixed_0p1_noise0p1_s5_a0p2_b0p7,101,mixed,0.1,0.1,5,0.2,0.7,trimmed_mean,1.7328589928836255,1.7848516382926272,1.5513778182565623,2.385463406552582,2.51251776570704,0.0,1.0
full_seed101_mixed_0p1_noise0p1_s5_a0p2_b0p7,101,mixed,0.1,0.1,5,0.2,0.7,hampel_filter_then_mean,1.7493239254011468,1.8120382780588917,1.5466351721133875,2.456229950821758,2.5825225503101557,0.0,1.0
full_seed101_mixed_0p1_noise0p1_s5_a0p2_b0p7,101,mixed,0.1,0.1,5,0.2,0.7,direct_owa,1.7015608774274118,1.7663122296451002,1.5292862320756608,2.422005856874053,2.5323365730921896,0.0,1.0
full_seed101_mixed_0p1_noise0p1_s5_a0p2_b0p7,101,mixed,0.1,0.1,5,0.2,0.7,fpr_owa,1.767117669704048,1.8354108405671965,1.6600840900874871,2.4665471628706577,2.6233093232563207,0.7083333333333334,0.538871638205109
full_seed101_mixed_0p1_noise0p1_s9_a0p3_b0p8,101,mixed,0.1,0.1,9,0.3,0.8,mean,1.598937388074726,1.6730033327319054,1.4298180262945515,2.4045611883228033,2.9841855874408516,0.0,1.0
full_seed101_mixed_0p1_noise0p1_s9_a0p3_b0p8,101,mixed,0.1,0.1,9,0.3,0.8,median,1.69820356438412,1.7740770410883668,1.5809129522330259,2.4448617251904206,2.6305645963661672,0.0,1.0
full_seed101_mixed_0p1_noise0p1_s9_a0p3_b0p8,101,mixed,0.1,0.1,9,0.3,0.8,trimmed_mean,1.5989373880747257,1.6730033327319052,1.4298180262945517,2.4045611883228037,2.9841855874408516,0.0,1.0
full_seed101_mixed_0p1_noise0p1_s9_a0p3_b0p8,101,mixed,0.1,0.1,9,0.3,0.8,hampel_filter_then_mean,1.6841630861919525,1.7546301985221835,1.5088301580395238,2.432289359102827,2.706216491170502,0.0,1.0
full_seed101_mixed_0p1_noise0p1_s9_a0p3_b0p8,101,mixed,0.1,0.1,9,0.3,0.8,direct_owa,1.765658385089259,1.8246782257540215,1.6388885023054134,2.4308084098683405,2.6070235759775495,0.0,1.0
full_seed101_mixed_0p1_noise0p1_s9_a0p3_b0p8,101,mixed,0.1,0.1,9,0.3,0.8,fpr_owa,1.7567518520868082,1.8253408732251313,1.6480767199120865,2.4855531293785633,2.6859697468001396,1.5416666666666667,0.5103454273285104
full_seed101_mixed_0p1_noise0p1_s9_a0p2_b0p7,101,mixed,0.1,0.1,9,0.2,0.7,mean,1.598937388074726,1.6730033327319054,1.4298180262945515,2.4045611883228033,2.9841855874408516,0.0,1.0
full_seed101_mixed_0p1_noise0p1_s9_a0p2_b0p7,101,mixed,0.1,0.1,9,0.2,0.7,median,1.69820356438412,1.7740770410883668,1.5809129522330259,2.4448617251904206,2.6305645963661672,0.0,1.0
full_seed101_mixed_0p1_noise0p1_s9_a0p2_b0p7,101,mixed,0.1,0.1,9,0.2,0.7,trimmed_mean,1.5989373880747257,1.6730033327319052,1.4298180262945517,2.4045611883228037,2.9841855874408516,0.0,1.0
full_seed101_mixed_0p1_noise0p1_s9_a0p2_b0p7,101,mixed,0.1,0.1,9,0.2,0.7,hampel_filter_then_mean,1.6841630861919525,1.7546301985221835,1.5088301580395238,2.432289359102827,2.706216491170502,0.0,1.0
full_seed101_mixed_0p1_noise0p1_s9_a0p2_b0p7,101,mixed,0.1,0.1,9,0.2,0.7,direct_owa,1.6221850272778526,1.6889977106515894,1.4567450394682226,2.329101499487164,2.4563627811797915,0.0,1.0
full_seed101_mixed_0p1_noise0p1_s9_a0p2_b0p7,101,mixed,0.1,0.1,9,0.2,0.7,fpr_owa,1.7545693599896703,1.8044308026879623,1.6491420154818102,2.4158403706691067,2.5295813521123836,1.5416666666666667,0.5103454273285104
full_seed101_mixed_0p1_noise0p1_s13_a0p3_b0p8,101,mixed,0.1,0.1,13,0.3,0.8,mean,1.0951703780146245,1.1483349796939346,0.9844698691431061,1.6567853479501724,2.0156267385442104,0.0,1.0
full_seed101_mixed_0p1_noise0p1_s13_a0p3_b0p8,101,mixed,0.1,0.1,13,0.3,0.8,median,1.3626004815503099,1.440495975340824,1.2208513573577005,2.178536905518782,2.4273919545483276,0.0,1.0
full_seed101_mixed_0p1_noise0p1_s13_a0p3_b0p8,101,mixed,0.1,0.1,13,0.3,0.8,trimmed_mean,1.0780486169605112,1.1134475085717106,0.9887034317202964,1.4963024117028738,1.5691089316715998,0.0,1.0
full_seed101_mixed_0p1_noise0p1_s13_a0p3_b0p8,101,mixed,0.1,0.1,13,0.3,0.8,hampel_filter_then_mean,1.1394211441700297,1.2145137168105378,0.9844698691431061,2.288185797311298,2.467466265334876,0.0,1.0
full_seed101_mixed_0p1_noise0p1_s13_a0p3_b0p8,101,mixed,0.1,0.1,13,0.3,0.8,direct_owa,1.3183246833159035,1.3726822327617998,1.175057215470019,1.912055372680821,2.027004707157466,0.0,1.0
full_seed101_mixed_0p1_noise0p1_s13_a0p3_b0p8,101,mixed,0.1,0.1,13,0.3,0.8,fpr_owa,1.4161533980943313,1.4969676323456922,1.3944847282468948,2.119119143902132,2.2822486572506966,1.2,0.5348584519685564
full_seed101_mixed_0p1_noise0p1_s13_a0p2_b0p7,101,mixed,0.1,0.1,13,0.2,0.7,mean,1.0951703780146245,1.1483349796939346,0.9844698691431061,1.6567853479501724,2.0156267385442104,0.0,1.0
full_seed101_mixed_0p1_noise0p1_s13_a0p2_b0p7,101,mixed,0.1,0.1,13,0.2,0.7,median,1.3626004815503099,1.440495975340824,1.2208513573577005,2.178536905518782,2.4273919545483276,0.0,1.0
full_seed101_mixed_0p1_noise0p1_s13_a0p2_b0p7,101,mixed,0.1,0.1,13,0.2,0.7,trimmed_mean,1.0780486169605112,1.1134475085717106,0.9887034317202964,1.4963024117028738,1.5691089316715998,0.0,1.0
full_seed101_mixed_0p1_noise0p1_s13_a0p2_b0p7,101,mixed,0.1,0.1,13,0.2,0.7,hampel_filter_then_mean,1.1394211441700297,1.2145137168105378,0.9844698691431061,2.288185797311298,2.467466265334876,0.0,1.0
full_seed101_mixed_0p1_noise0p1_s13_a0p2_b0p7,101,mixed,0.1,0.1,13,0.2,0.7,direct_owa,0.9461165127330468,0.9920567859799082,0.8354112010837518,1.419604371625942,1.5363750982703905,0.0,1.0
full_seed101_mixed_0p1_noise0p1_s13_a0p2_b0p7,101,mixed,0.1,0.1,13,0.2,0.7,fpr_owa,1.1534268964853358,1.2030158457256706,1.1428314205584416,1.656053377789619,1.7630768288607368,1.2,0.5348584519685564
full_seed101_mixed_0p1_noise0p25_s5_a0p3_b0p8,101,mixed,0.1,0.25,5,0.3,0.8,mean,1.7248813738495987,1.7800511838097945,1.5631929320686528,2.410775994729404,2.659576081006163,0.0,1.0
full_seed101_mixed_0p1_noise0p25_s5_a0p3_b0p8,101,mixed,0.1,0.25,5,0.3,0.8,median,1.7262845882278322,1.7975585741400761,1.6195798009348221,2.508920661092243,2.8104823030329427,0.0,1.0
full_seed101_mixed_0p1_noise0p25_s5_a0p3_b0p8,101,mixed,0.1,0.25,5,0.3,0.8,trimmed_mean,1.7248813738495987,1.7800511838097945,1.5631929320686524,2.410775994729404,2.6595760810061626,0.0,1.0
full_seed101_mixed_0p1_noise0p25_s5_a0p3_b0p8,101,mixed,0.1,0.25,5,0.3,0.8,hampel_filter_then_mean,1.728480636932502,1.7911243271513932,1.5652681185461228,2.461303380870306,2.832657117388244,0.0,1.0
full_seed101_mixed_0p1_noise0p25_s5_a0p3_b0p8,101,mixed,0.1,0.25,5,0.3,0.8,direct_owa,1.7795389076677386,1.8390529482781404,1.65413834982538,2.509154904728353,2.7485422634561543,0.0,1.0
full_seed101_mixed_0p1_noise0p25_s5_a0p3_b0p8,101,mixed,0.1,0.25,5,0.3,0.8,fpr_owa,1.72995062291739,1.8097989339124676,1.6661550456250214,2.56977910378971,2.7677243166956234,0.7166666666666667,0.5437780257531187
full_seed101_mixed_0p1_noise0p25_s5_a0p2_b0p7,101,mixed,0.1,0.25,5,0.2,0.7,mean,1.7248813738495987,1.7800511838097945,1.5631929320686528,2.410775994729404,2.659576081006163,0.0,1.0
full_seed101_mixed_0p1_noise0p25_s5_a0p2_b0p7,101,mixed,0.1,0.25,5,0.2,0.7,median,1.7262845882278322,1.7975585741400761,1.6195798009348221,2.508920661092243,2.8104823030329427,0.0,1.0
full_seed101_mixed_0p1_noise0p25_s5_a0p2_b0p7,101,mixed,0.1,0.25,5,0.2,0.7,trimmed_mean,1.7248813738495987,1.7800511838097945,1.5631929320686524,2.410775994729404,2.6595760810061626,0.0,1.0
full_seed101_mixed_0p1_noise0p25_s5_a0p2_b0p7,101,mixed,0.1,0.25,5,0.2,0.7,hampel_filter_then_mean,1.728480636932502,1.7911243271513932,1.5652681185461228,2.461303380870306,2.832657117388244,0.0,1.0
full_seed101_mixed_0p1_noise0p25_s5_a0p2_b0p7,101,mixed,0.1,0.25,5,0.2,0.7,direct_owa,1.6793782928468477,1.7449539205896951,1.5255182703776842,2.4230051817228992,2.675460637899026,0.0,1.0
full_seed101_mixed_0p1_noise0p25_s5_a0p2_b0p7,101,mixed,0.1,0.25,5,0.2,0.7,fpr_owa,1.7336143413815548,1.8099001257236493,1.6922920438569657,2.55417172044426,2.7327033676123493,0.7166666666666667,0.5437780257531187
full_seed101_mixed_0p1_noise0p25_s9_a0p3_b0p8,101,mixed,0.1,0.25,9,0.3,0.8,mean,1.5938977680990567,1.6687542505604556,1.4409740245837432,2.372960048354046,3.1092928625782648,0.0,1.0
full_seed101_mixed_0p1_noise0p25_s9_a0p3_b0p8,101,mixed,0.1,0.25,9,0.3,0.8,median,1.6894105891813405,1.7574308764150048,1.6036605594113067,2.4511496465158253,2.6853619095897634,0.0,1.0
full_seed101_mixed_0p1_noise0p25_s9_a0p3_b0p8,101,mixed,0.1,0.25,9,0.3,0.8,trimmed_mean,1.5938977680990567,1.6687542505604556,1.4409740245837432,2.372960048354046,3.1092928625782648,0.0,1.0
full_seed101_mixed_0p1_noise0p25_s9_a0p3_b0p8,101,mixed,0.1,0.25,9,0.3,0.8,hampel_filter_then_mean,1.6664279603109324,1.7338235870431804,1.5371857991831963,2.4025829868123516,2.55390140601363,0.0,1.0
full_seed101_mixed_0p1_noise0p25_s9_a0p3_b0p8,101,mixed,0.1,0.25,9,0.3,0.8,direct_owa,1.7539172686540037,1.812921339856066,1.6205506069293358,2.464029509615859,2.713948958991177,0.0,1.0
full_seed101_mixed_0p1_noise0p25_s9_a0p3_b0p8,101,mixed,0.1,0.25,9,0.3,0.8,fpr_owa,1.7304663759453986,1.8028935037425708,1.6336840685374092,2.473871728981381,2.847665282306486,1.3958333333333333,0.5207023029962696
full_seed101_mixed_0p1_noise0p25_s9_a0p2_b0p7,101,mixed,0.1,0.25,9,0.2,0.7,mean,1.5938977680990567,1.6687542505604556,1.4409740245837432,2.372960048354046,3.1092928625782648,0.0,1.0
full_seed101_mixed_0p1_noise0p25_s9_a0p2_b0p7,101,mixed,0.1,0.25,9,0.2,0.7,median,1.6894105891813405,1.7574308764150048,1.6036605594113067,2.4511496465158253,2.6853619095897634,0.0,1.0
full_seed101_mixed_0p1_noise0p25_s9_a0p2_b0p7,101,mixed,0.1,0.25,9,0.2,0.7,trimmed_mean,1.5938977680990567,1.6687542505604556,1.4409740245837432,2.372960048354046,3.1092928625782648,0.0,1.0
full_seed101_mixed_0p1_noise0p25_s9_a0p2_b0p7,101,mixed,0.1,0.25,9,0.2,0.7,hampel_filter_then_mean,1.6664279603109324,1.7338235870431804,1.5371857991831963,2.4025829868123516,2.55390140601363,0.0,1.0
full_seed101_mixed_0p1_noise0p25_s9_a0p2_b0p7,101,mixed,0.1,0.25,9,0.2,0.7,direct_owa,1.597315554155464,1.662546736924686,1.4737503879692304,2.332521254531044,2.5001937866967907,0.0,1.0
full_seed101_mixed_0p1_noise0p25_s9_a0p2_b0p7,101,mixed,0.1,0.25,9,0.2,0.7,fpr_owa,1.7200150164433994,1.7837039385325124,1.6287324113708646,2.469955968005503,2.641382370193876,1.3958333333333333,0.5207023029962696
full_seed101_mixed_0p1_noise0p25_s13_a0p3_b0p8,101,mixed,0.1,0.25,13,0.3,0.8,mean,1.089454365132295,1.1449116148079028,1.0096581454355311,1.6313464197578358,2.087631445692993,0.0,1.0
full_seed101_mixed_0p1_noise0p25_s13_a0p3_b0p8,101,mixed,0.1,0.25,13,0.3,0.8,median,1.3156245655359402,1.3948670446738085,1.2176118492726116,2.0789549607270983,2.4391390885279374,0.0,1.0
full_seed101_mixed_0p1_noise0p25_s13_a0p3_b0p8,101,mixed,0.1,0.25,13,0.3,0.8,trimmed_mean,1.0856882214617685,1.1237226605262916,1.012948875662452,1.5627033782142907,1.738634639757736,0.0,1.0
full_seed101_mixed_0p1_noise0p25_s13_a0p3_b0p8,101,mixed,0.1,0.25,13,0.3,0.8,hampel_filter_then_mean,1.101997345260219,1.1559733613046737,1.0060197761128047,1.6306348554376813,2.535593217197838,0.0,1.0
full_seed101_mixed_0p1_noise0p25_s13_a0p3_b0p8,101,mixed,0.1,0.25,13,0.3,0.8,direct_owa,1.3311862564313601,1.3853270500615524,1.2065916065908477,1.9649861806929216,2.103822438290318,0.0,1.0
full_seed101_mixed_0p1_noise0p25_s13_a0p3_b0p8,101,mixed,0.1,0.25,13,0.3,0.8,fpr_owa,1.4007141698667858,1.4944939173982141,1.3935973055068982,2.2151273432175542,2.4478571094868418,1.0041666666666667,0.53274346651767
full_seed101_mixed_0p1_noise0p25_s13_a0p2_b0p7,101,mixed,0.1,0.25,13,0.2,0.7,mean,1.089454365132295,1.1449116148079028,1.0096581454355311,1.6313464197578358,2.087631445692993,0.0,1.0
full_seed101_mixed_0p1_noise0p25_s13_a0p2_b0p7,101,mixed,0.1,0.25,13,0.2,0.7,median,1.3156245655359402,1.3948670446738085,1.2176118492726116,2.0789549607270983,2.4391390885279374,0.0,1.0
full_seed101_mixed_0p1_noise0p25_s13_a0p2_b0p7,101,mixed,0.1,0.25,13,0.2,0.7,trimmed_mean,1.0856882214617685,1.1237226605262916,1.012948875662452,1.5627033782142907,1.738634639757736,0.0,1.0
full_seed101_mixed_0p1_noise0p25_s13_a0p2_b0p7,101,mixed,0.1,0.25,13,0.2,0.7,hampel_filter_then_mean,1.101997345260219,1.1559733613046737,1.0060197761128047,1.6306348554376813,2.535593217197838,0.0,1.0
full_seed101_mixed_0p1_noise0p25_s13_a0p2_b0p7,101,mixed,0.1,0.25,13,0.2,0.7,direct_owa,0.9729518899742909,1.0191994200487093,0.890239008252395,1.4993635058730754,1.659947640917376,0.0,1.0
full_seed101_mixed_0p1_noise0p25_s13_a0p2_b0p7,101,mixed,0.1,0.25,13,0.2,0.7,fpr_owa,1.1985944170243767,1.2548430428143507,1.1802706050607996,1.820590858428842,1.9380700143350396,1.0041666666666667,0.53274346651767
full_seed101_mixed_0p1_noise0p5_s5_a0p3_b0p8,101,mixed,0.1,0.5,5,0.3,0.8,mean,1.7115853421262202,1.7777234747651833,1.6015542388550599,2.5058581957737376,2.9299615618583776,0.0,1.0
full_seed101_mixed_0p1_noise0p5_s5_a0p3_b0p8,101,mixed,0.1,0.5,5,0.3,0.8,median,1.7007071121154318,1.7879532502777569,1.628416411065449,2.650850361539848,3.153070779616366,0.0,1.0
full_seed101_mixed_0p1_noise0p5_s5_a0p3_b0p8,101,mixed,0.1,0.5,5,0.3,0.8,trimmed_mean,1.7115853421262202,1.7777234747651833,1.6015542388550599,2.5058581957737376,2.929961561858377,0.0,1.0
full_seed101_mixed_0p1_noise0p5_s5_a0p3_b0p8,101,mixed,0.1,0.5,5,0.3,0.8,hampel_filter_then_mean,1.7104855608155018,1.7878524118661046,1.5908868671686456,2.547353017417972,3.215169498883517,0.0,1.0
full_seed101_mixed_0p1_noise0p5_s5_a0p3_b0p8,101,mixed,0.1,0.5,5,0.3,0.8,direct_owa,1.7731658583007337,1.8449419350981144,1.6708635175013415,2.598272924325401,3.0386510315498256,0.0,1.0
full_seed101_mixed_0p1_noise0p5_s5_a0p3_b0p8,101,mixed,0.1,0.5,5,0.3,0.8,fpr_owa,1.7033423700878179,1.80311874125599,1.6345246869770231,2.7251744421389636,3.089570498033422,0.6541666666666667,0.5498666782734067
full_seed101_mixed_0p1_noise0p5_s5_a0p2_b0p7,101,mixed,0.1,0.5,5,0.2,0.7,mean,1.7115853421262202,1.7777234747651833,1.6015542388550599,2.5058581957737376,2.9299615618583776,0.0,1.0
full_seed101_mixed_0p1_noise0p5_s5_a0p2_b0p7,101,mixed,0.1,0.5,5,0.2,0.7,median,1.7007071121154318,1.7879532502777569,1.628416411065449,2.650850361539848,3.153070779616366,0.0,1.0
full_seed101_mixed_0p1_noise0p5_s5_a0p2_b0p7,101,mixed,0.1,0.5,5,0.2,0.7,trimmed_mean,1.7115853421262202,1.7777234747651833,1.6015542388550599,2.5058581957737376,2.929961561858377,0.0,1.0
full_seed101_mixed_0p1_noise0p5_s5_a0p2_b0p7,101,mixed,0.1,0.5,5,0.2,0.7,hampel_filter_then_mean,1.7104855608155018,1.7878524118661046,1.5908868671686456,2.547353017417972,3.215169498883517,0.0,1.0
full_seed101_mixed_0p1_noise0p5_s5_a0p2_b0p7,101,mixed,0.1,0.5,5,0.2,0.7,direct_owa,1.6416946916870172,1.7201931967236244,1.491406685503558,2.4968898871184217,2.930103452158296,0.0,1.0
full_seed101_mixed_0p1_noise0p5_s5_a0p2_b0p7,101,mixed,0.1,0.5,5,0.2,0.7,fpr_owa,1.709271226509631,1.8044491280747172,1.6461929187271442,2.6895015239178703,3.0208680804791372,0.6541666666666667,0.5498666782734067
full_seed101_mixed_0p1_noise0p5_s9_a0p3_b0p8,101,mixed,0.1,0.5,9,0.3,0.8,mean,1.5855617830352153,1.6664208658446247,1.4795804558450327,2.3875218753298855,3.317804987807285,0.0,1.0
full_seed101_mixed_0p1_noise0p5_s9_a0p3_b0p8,101,mixed,0.1,0.5,9,0.3,0.8,median,1.6575138392072015,1.7334226796824115,1.5938223804233163,2.46302060957214,2.8757031699531064,0.0,1.0
full_seed101_mixed_0p1_noise0p5_s9_a0p3_b0p8,101,mixed,0.1,0.5,9,0.3,0.8,trimmed_mean,1.5855617830352153,1.6664208658446247,1.4795804558450327,2.3875218753298855,3.317804987807285,0.0,1.0
full_seed101_mixed_0p1_noise0p5_s9_a0p3_b0p8,101,mixed,0.1,0.5,9,0.3,0.8,hampel_filter_then_mean,1.6338657149490345,1.705681220634886,1.5138816870089666,2.4644543752008023,2.858430172214085,0.0,1.0
full_seed101_mixed_0p1_noise0p5_s9_a0p3_b0p8,101,mixed,0.1,0.5,9,0.3,0.8,direct_owa,1.745223488136112,1.8090456259479506,1.656798778303124,2.5360617883343433,2.896697272130934,0.0,1.0
full_seed101_mixed_0p1_noise0p5_s9_a0p3_b0p8,101,mixed,0.1,0.5,9,0.3,0.8,fpr_owa,1.7059270513305913,1.785837845924325,1.6326205385463677,2.5794430141415052,3.125739980150656,1.2041666666666666,0.5313199967047774
full_seed101_mixed_0p1_noise0p5_s9_a0p2_b0p7,101,mixed,0.1,0.5,9,0.2,0.7,mean,1.5855617830352153,1.6664208658446247,1.4795804558450327,2.3875218753298855,3.317804987807285,0.0,1.0
